DATE,CIG,VIS,TMP,DEW,WD,WS,CLDCR,CLDHT
2018-06-04 04:00:00,,9999,33.0,25.0,80,2.1,0.4,884.0
2018-06-04 04:30:00,,9999,32.0,24.0,999,2.6,0.4,975.0
2018-06-04 05:00:00,1341.0,9999,33.0,25.0,220,2.6,0.2,1006.0
2018-06-04 05:30:00,1128.0,9999,32.0,25.0,250,3.6,0.2,823.0
2018-06-04 06:00:00,1128.0,9999,32.0,25.0,300,5.1,0.2,823.0
2018-06-04 06:30:00,,9999,32.0,26.0,290,4.6,0.2,1036.0
2018-06-04 07:00:00,,999999,32.0,24.0,300,4.1,,
2018-06-04 07:30:00,,999999,32.0,24.0,310,3.6,,
2018-06-04 08:00:00,,999999,33.0,24.0,310,3.1,,
2018-06-04 08:30:00,,999999,33.0,25.0,300,3.6,,
2018-06-04 09:00:00,,9999,33.0,24.0,300,3.1,0.2,823.0
2018-06-04 09:30:00,,9999,33.0,24.0,300,2.1,0.2,823.0
2018-06-04 10:00:00,,9999,32.0,25.0,999,3.1,0.2,823.0
2018-06-04 10:30:00,,9999,31.0,24.0,110,3.1,0.2,914.0
2018-06-04 11:00:00,,9999,31.0,24.0,130,3.1,0.2,914.0
2018-06-04 11:30:00,,9999,31.0,24.0,80,2.1,0.2,914.0
2018-06-04 12:00:00,914.0,5000,30.0,25.0,70,3.1,0.2,701.0
2018-06-04 12:30:00,914.0,5000,28.0,26.0,60,2.6,0.2,701.0
2018-06-04 13:30:00,914.0,5000,27.0,27.0,20,3.1,0.2,701.0
2018-06-04 14:00:00,914.0,9000,27.0,26.0,10,4.6,0.2,701.0
2018-06-04 14:30:00,914.0,9999,26.0,25.0,20,6.7,0.2,701.0
2018-06-04 15:00:00,914.0,9999,26.0,25.0,360,4.6,0.2,701.0
2018-06-04 15:30:00,914.0,9999,26.0,24.0,20,6.2,0.2,701.0
2018-06-04 16:00:00,1463.0,9999,26.0,24.0,10,5.7,0.2,914.0
2018-06-04 16:30:00,1463.0,9999,26.0,23.0,360,4.6,0.2,914.0
2018-06-04 17:00:00,1219.0,9999,26.0,23.0,10,3.6,0.2,914.0
2018-06-04 17:30:00,1463.0,9999,26.0,23.0,10,4.1,0.2,914.0
2018-06-04 18:00:00,1463.0,9999,26.0,23.0,350,4.1,0.2,914.0
2018-06-04 18:30:00,1463.0,9999,26.0,23.0,320,3.1,0.2,914.0
2018-06-04 19:00:00,1463.0,9999,26.0,24.0,310,2.1,0.2,914.0
2018-06-04 19:30:00,1463.0,9999,26.0,24.0,320,2.1,0.7,1463.0
2018-06-04 20:00:00,1463.0,9999,26.0,25.0,320,1.0,0.7,1463.0
2018-06-04 20:30:00,1463.0,9999,26.0,25.0,280,2.6,0.7,1463.0
2018-06-04 21:00:00,1463.0,9999,26.0,25.0,280,1.5,0.7,1463.0
2018-06-04 21:30:00,1463.0,9999,26.0,25.0,300,1.5,0.7,1463.0
2018-06-04 22:00:00,1463.0,9999,26.0,25.0,300,2.1,0.7,1463.0
2018-06-04 22:30:00,1463.0,9999,26.0,25.0,330,1.0,0.7,1463.0
2018-06-04 23:00:00,1463.0,9999,26.0,25.0,310,2.1,0.7,1463.0
2018-06-04 23:30:00,1463.0,9999,26.0,23.0,330,2.6,0.7,1463.0
2018-06-05 00:00:00,1463.0,9999,27.0,21.0,10,2.6,0.7,1463.0
2018-06-05 00:30:00,1463.0,9999,26.0,21.0,360,2.6,0.7,1463.0
2018-06-05 01:00:00,,999999,27.0,22.0,340,2.1,,
2018-06-05 01:30:00,1646.0,9999,27.0,22.0,350,1.5,0.2,914.0
2018-06-05 02:00:00,1707.0,9999,27.0,22.0,320,2.6,0.2,914.0
2018-06-05 02:30:00,22000.0,9000,28.0,22.0,310,2.6,,
2018-06-05 03:00:00,,999999,28.0,22.0,300,3.1,,
2018-06-05 03:30:00,,999999,29.0,22.0,300,4.1,,
2018-06-05 04:00:00,,999999,29.0,22.0,310,1.5,,
2018-06-05 04:30:00,,999999,30.0,22.0,350,3.1,,
2018-06-05 05:00:00,,9999,31.0,23.0,10,3.6,0.2,914.0
2018-06-05 05:30:00,,9999,31.0,22.0,360,2.1,0.2,914.0
2018-06-05 06:00:00,,9999,32.0,23.0,340,3.1,0.2,1006.0
2018-06-05 06:30:00,,9999,31.0,21.0,320,4.6,0.2,1067.0
2018-06-05 07:00:00,,999999,31.0,22.0,360,3.6,,
2018-06-05 07:30:00,,999999,31.0,22.0,340,2.6,,
2018-06-05 08:00:00,,999999,31.0,22.0,999,2.1,,
2018-06-05 08:30:00,,999999,32.0,22.0,340,3.1,,
2018-06-05 09:00:00,,999999,32.0,22.0,320,2.6,,
2018-06-05 09:30:00,,999999,32.0,22.0,320,3.1,,
2018-06-05 10:00:00,,999999,31.0,22.0,330,3.1,,
2018-06-05 10:30:00,,999999,31.0,22.0,360,2.1,,
2018-06-05 11:00:00,,999999,31.0,22.0,20,1.5,,
2018-06-05 11:30:00,,999999,30.0,22.0,60,2.1,,
2018-06-05 12:00:00,22000.0,6000,29.0,22.0,80,2.1,,
2018-06-05 12:30:00,22000.0,7000,29.0,22.0,80,1.5,,
2018-06-05 13:00:00,22000.0,7000,29.0,22.0,70,1.5,,
2018-06-05 13:30:00,,7000,28.0,22.0,999,1.0,0.2,305.0
2018-06-05 14:00:00,22000.0,8000,28.0,23.0,320,1.0,,
2018-06-05 14:30:00,22000.0,9000,28.0,23.0,330,1.5,,
2018-06-05 15:00:00,,999999,28.0,22.0,340,1.0,,
2018-06-05 15:30:00,,999999,27.0,22.0,330,1.5,,
2018-06-05 16:00:00,,999999,27.0,22.0,310,1.0,,
2018-06-05 16:30:00,,999999,27.0,22.0,330,1.0,,
2018-06-05 17:00:00,,999999,27.0,22.0,999,0.0,,
2018-06-05 17:30:00,,999999,26.0,24.0,330,2.1,,
2018-06-05 18:00:00,,999999,26.0,23.0,320,1.0,,
2018-06-05 18:30:00,,999999,26.0,24.0,10,1.0,,
2018-06-05 19:00:00,,999999,26.0,24.0,999,0.0,,
2018-06-05 19:30:00,,999999,26.0,25.0,360,1.5,,
2018-06-05 20:00:00,,999999,25.0,25.0,320,1.5,,
2018-06-05 20:30:00,,999999,25.0,24.0,290,2.1,,
2018-06-05 21:00:00,,999999,25.0,24.0,300,2.1,,
2018-06-05 21:30:00,,999999,25.0,24.0,290,1.5,,
2018-06-05 22:00:00,,999999,25.0,25.0,300,2.1,,
2018-06-05 22:30:00,,999999,25.0,24.0,300,2.6,,
2018-06-05 23:00:00,,999999,26.0,24.0,300,2.6,,
2018-06-05 23:30:00,,999999,26.0,24.0,300,2.6,,
2018-06-06 00:00:00,,999999,27.0,24.0,310,1.5,,
2018-06-06 00:30:00,,999999,28.0,24.0,290,1.5,,
2018-06-06 01:00:00,,999999,29.0,23.0,999,1.0,,
2018-06-06 01:30:00,,999999,30.0,23.0,999,1.0,,
2018-06-06 02:00:00,,999999,31.0,23.0,999,0.5,,
2018-06-06 02:30:00,,999999,31.0,23.0,290,1.5,,
2018-06-06 03:00:00,,999999,32.0,24.0,999,2.1,,
2018-06-06 03:30:00,,9999,32.0,23.0,300,2.1,0.2,914.0
2018-06-06 04:00:00,,9999,33.0,25.0,999,1.0,0.4,914.0
2018-06-06 04:30:00,,9999,33.0,24.0,340,2.6,0.4,914.0
2018-06-06 05:00:00,,9999,34.0,24.0,999,1.5,0.4,914.0
2018-06-06 05:30:00,,9999,34.0,24.0,360,2.1,0.4,914.0
2018-06-06 06:00:00,,9999,34.0,25.0,999,2.1,0.4,914.0
2018-06-06 06:30:00,,9999,34.0,24.0,330,1.5,0.4,914.0
2018-06-06 07:00:00,,9999,35.0,24.0,10,1.5,0.4,914.0
2018-06-06 07:30:00,,9999,35.0,24.0,999,1.5,0.4,914.0
2018-06-06 08:00:00,,9999,35.0,24.0,290,2.6,0.4,914.0
2018-06-06 08:30:00,,9999,36.0,25.0,340,1.5,0.4,914.0
2018-06-06 09:00:00,,9999,36.0,24.0,999,2.1,0.2,914.0
2018-06-06 09:30:00,,9999,35.0,24.0,999,1.5,0.2,914.0
2018-06-06 10:00:00,,9999,36.0,23.0,350,1.5,0.2,914.0
2018-06-06 10:30:00,,9999,35.0,23.0,20,1.5,0.2,914.0
2018-06-06 11:00:00,,9999,34.0,23.0,80,3.1,0.2,914.0
2018-06-06 11:30:00,,9999,33.0,23.0,90,2.6,0.2,914.0
2018-06-06 12:00:00,22000.0,5000,32.0,23.0,110,2.6,,
2018-06-06 12:30:00,22000.0,8000,32.0,23.0,100,1.5,,
2018-06-06 13:00:00,22000.0,3200,32.0,23.0,190,2.1,,
2018-06-06 13:30:00,22000.0,4500,33.0,23.0,190,2.1,,
2018-06-06 14:00:00,22000.0,5000,32.0,24.0,999,1.0,,
2018-06-06 14:30:00,22000.0,7000,31.0,24.0,999,1.0,,
2018-06-06 15:00:00,22000.0,5000,31.0,24.0,999,1.0,,
2018-06-06 15:30:00,22000.0,6000,30.0,25.0,999,1.0,,
2018-06-06 16:00:00,22000.0,5000,30.0,25.0,50,1.5,,
2018-06-06 16:30:00,22000.0,5000,30.0,24.0,70,1.5,,
2018-06-06 17:00:00,22000.0,6000,29.0,24.0,100,3.6,,
2018-06-06 17:30:00,22000.0,6000,29.0,25.0,100,3.1,,
2018-06-06 18:00:00,22000.0,9000,29.0,24.0,110,4.6,,
2018-06-06 18:30:00,22000.0,8000,28.0,25.0,70,1.5,,
2018-06-06 19:00:00,22000.0,7000,28.0,26.0,80,2.1,,
2018-06-06 19:30:00,22000.0,7000,28.0,26.0,50,2.1,,
2018-06-06 20:00:00,22000.0,5000,28.0,26.0,60,2.1,,
2018-06-06 20:30:00,22000.0,6000,28.0,26.0,60,2.6,,
2018-06-06 21:00:00,22000.0,6000,28.0,26.0,60,2.6,,
2018-06-06 21:30:00,22000.0,6000,28.0,25.0,50,2.1,,
2018-06-06 22:00:00,22000.0,6000,28.0,25.0,999,1.0,,
2018-06-06 22:30:00,22000.0,4500,27.0,25.0,50,1.5,,
2018-06-06 23:00:00,22000.0,4700,28.0,25.0,999,1.0,,
2018-06-06 23:30:00,22000.0,5000,28.0,26.0,999,1.0,,
2018-06-07 00:00:00,22000.0,7000,29.0,25.0,20,1.5,,
2018-06-07 00:30:00,22000.0,8000,30.0,24.0,350,2.1,,
2018-06-07 01:00:00,22000.0,9000,30.0,25.0,330,2.1,,
2018-06-07 01:30:00,22000.0,8000,31.0,25.0,310,1.5,,
2018-06-07 02:00:00,,999999,32.0,25.0,999,2.1,,
2018-06-07 02:30:00,,999999,32.0,25.0,999,2.1,,
2018-06-07 03:30:00,,999999,33.0,25.0,310,3.1,,
2018-06-07 04:00:00,,999999,34.0,25.0,300,3.1,,
2018-06-07 04:30:00,,9999,34.0,24.0,330,3.1,0.2,914.0
2018-06-07 05:00:00,,9999,35.0,24.0,290,4.1,0.2,914.0
2018-06-07 05:30:00,,9999,35.0,25.0,300,3.6,0.2,701.0
2018-06-07 06:00:00,,9999,35.0,24.0,999,1.5,0.2,701.0
2018-06-07 06:30:00,,9999,35.0,24.0,270,2.1,0.4,701.0
2018-06-07 07:00:00,,9999,36.0,24.0,999,1.5,0.2,762.0
2018-06-07 07:30:00,,9999,36.0,24.0,999,1.0,0.2,914.0
2018-06-07 08:00:00,,9999,35.0,23.0,290,2.1,0.2,914.0
2018-06-07 08:30:00,,9999,36.0,24.0,290,3.1,0.2,914.0
2018-06-07 09:00:00,,9999,36.0,24.0,300,2.6,0.2,914.0
2018-06-07 09:30:00,,9999,36.0,23.0,310,1.5,0.2,914.0
2018-06-07 10:00:00,,999999,35.0,23.0,270,1.5,,
2018-06-07 10:30:00,,999999,35.0,23.0,999,1.0,,
2018-06-07 11:00:00,,999999,34.0,23.0,290,1.5,,
2018-06-07 11:30:00,,999999,34.0,22.0,300,1.5,,
2018-06-07 12:00:00,22000.0,9000,33.0,23.0,330,1.0,,
2018-06-07 12:30:00,22000.0,3900,33.0,23.0,999,0.5,,
2018-06-07 13:00:00,22000.0,4000,32.0,24.0,999,1.0,,
2018-06-07 13:30:00,22000.0,5000,31.0,25.0,350,1.5,,
2018-06-07 14:00:00,22000.0,6000,30.0,23.0,320,1.0,,
2018-06-07 14:30:00,22000.0,6000,30.0,24.0,320,1.0,,
2018-06-07 15:00:00,22000.0,7000,30.0,23.0,320,1.5,,
2018-06-07 15:30:00,22000.0,8000,29.0,23.0,300,1.5,,
2018-06-07 16:00:00,22000.0,8000,29.0,23.0,330,1.5,,
2018-06-07 16:30:00,,9999,29.0,23.0,320,2.1,0.2,518.0
2018-06-07 17:00:00,,9999,29.0,23.0,310,1.0,0.2,518.0
2018-06-07 18:00:00,22000.0,7000,29.0,23.0,30,1.5,,
2018-06-07 18:30:00,22000.0,8000,29.0,23.0,999,1.0,,
2018-06-07 19:00:00,22000.0,8000,29.0,23.0,999,1.0,,
2018-06-07 19:30:00,22000.0,7000,28.0,23.0,330,2.1,,
2018-06-07 20:00:00,22000.0,8000,27.0,23.0,330,1.5,,
2018-06-07 20:30:00,22000.0,9000,27.0,22.0,10,1.5,,
2018-06-07 21:00:00,22000.0,8000,28.0,22.0,270,1.0,,
2018-06-07 21:30:00,22000.0,8000,27.0,23.0,320,1.0,,
2018-06-07 22:00:00,22000.0,8000,27.0,23.0,320,0.5,,
2018-06-07 22:30:00,22000.0,7000,27.0,23.0,350,1.0,,
2018-06-07 23:00:00,22000.0,7000,27.0,24.0,330,1.0,,
2018-06-07 23:30:00,,6000,27.0,23.0,330,1.0,0.4,305.0
2018-06-08 00:00:00,488.0,5000,28.0,24.0,999,0.5,0.4,274.0
2018-06-08 00:30:00,305.0,4700,29.0,24.0,999,1.0,0.7,305.0
2018-06-08 01:00:00,335.0,3800,29.0,25.0,60,1.5,0.7,335.0
2018-06-08 01:30:00,305.0,3700,30.0,25.0,30,1.5,0.7,305.0
2018-06-08 02:00:00,,3500,31.0,26.0,999,1.0,0.4,366.0
2018-06-08 02:30:00,427.0,3400,31.0,26.0,999,1.5,0.2,305.0
2018-06-08 03:00:00,457.0,4000,32.0,26.0,999,1.5,0.7,457.0
2018-06-08 03:30:00,549.0,4300,33.0,26.0,999,1.0,0.2,305.0
2018-06-08 04:00:00,579.0,4200,33.0,25.0,310,1.5,0.2,427.0
2018-06-08 04:30:00,792.0,5000,34.0,25.0,310,2.6,0.4,610.0
2018-06-08 05:00:00,671.0,6000,34.0,25.0,360,2.1,0.2,549.0
2018-06-08 05:30:00,671.0,7000,35.0,24.0,320,2.6,0.2,335.0
2018-06-08 06:00:00,853.0,8000,36.0,25.0,999,1.0,0.2,213.0
2018-06-08 06:30:00,,9999,35.0,23.0,240,1.5,0.2,853.0
2018-06-08 07:00:00,,9999,36.0,24.0,999,2.1,0.2,853.0
2018-06-08 07:30:00,,9999,36.0,23.0,270,3.6,0.2,853.0
2018-06-08 08:00:00,,9999,36.0,24.0,280,2.1,0.2,853.0
2018-06-08 08:30:00,,999999,36.0,23.0,260,2.1,,
2018-06-08 09:00:00,,999999,36.0,22.0,999,2.1,,
2018-06-08 09:30:00,,999999,36.0,22.0,999,1.0,,
2018-06-08 10:00:00,,999999,37.0,23.0,999,1.0,,
2018-06-08 10:30:00,,999999,36.0,22.0,220,1.5,,
2018-06-08 11:00:00,,999999,36.0,22.0,240,2.6,,
2018-06-08 11:30:00,22000.0,9000,35.0,22.0,250,1.5,,
2018-06-08 12:00:00,22000.0,8000,35.0,22.0,999,1.0,,
2018-06-08 12:30:00,22000.0,5000,33.0,22.0,999,1.0,,
2018-06-08 13:00:00,22000.0,3400,32.0,23.0,90,2.1,,
2018-06-08 13:30:00,22000.0,4000,32.0,23.0,100,1.5,,
2018-06-08 14:00:00,22000.0,4000,32.0,24.0,120,2.6,,
2018-06-08 14:30:00,22000.0,5000,32.0,24.0,140,3.6,,
2018-06-08 15:00:00,22000.0,6000,32.0,24.0,130,3.6,,
2018-06-08 15:30:00,22000.0,5000,31.0,24.0,130,4.1,,
2018-06-08 16:30:00,22000.0,5000,30.0,24.0,110,3.1,,
2018-06-08 17:00:00,22000.0,3500,29.0,25.0,70,2.6,,
2018-06-08 17:30:00,22000.0,4200,29.0,26.0,60,2.6,,
2018-06-08 18:00:00,22000.0,3600,29.0,26.0,80,2.6,,
2018-06-08 18:30:00,22000.0,3400,29.0,27.0,80,2.6,,
2018-06-08 19:00:00,22000.0,3600,29.0,27.0,70,2.6,,
2018-06-08 19:30:00,22000.0,4600,29.0,28.0,60,2.1,,
2018-06-08 20:00:00,22000.0,5000,29.0,28.0,60,2.6,,
2018-06-08 20:30:00,22000.0,4600,29.0,28.0,70,2.6,,
2018-06-08 21:00:00,22000.0,4600,29.0,28.0,60,2.6,,
2018-06-08 21:30:00,22000.0,4900,29.0,28.0,50,2.6,,
2018-06-08 22:00:00,22000.0,4500,29.0,28.0,50,2.6,,
2018-06-08 22:30:00,22000.0,2500,29.0,28.0,50,2.6,,
2018-06-08 23:00:00,22000.0,2200,29.0,28.0,50,3.1,,
2018-06-08 23:30:00,22000.0,3000,29.0,27.0,50,3.6,,
2018-06-09 00:00:00,,3900,29.0,27.0,50,3.1,0.4,427.0
2018-06-09 00:30:00,,4200,30.0,27.0,50,3.6,0.4,457.0
2018-06-09 01:00:00,,4300,30.0,26.0,60,3.1,0.4,488.0
2018-06-09 01:30:00,,4300,31.0,26.0,60,2.6,0.4,488.0
2018-06-09 02:00:00,518.0,5000,32.0,26.0,30,3.1,0.2,366.0
2018-06-09 02:30:00,518.0,6000,32.0,26.0,999,2.1,0.2,274.0
2018-06-09 03:00:00,,6000,33.0,27.0,20,1.5,0.4,610.0
2018-06-09 03:30:00,,7000,34.0,26.0,360,2.1,0.2,640.0
2018-06-09 04:00:00,,8000,34.0,27.0,999,1.0,0.2,762.0
2018-06-09 04:30:00,,8000,34.0,26.0,300,1.5,0.2,853.0
2018-06-09 05:00:00,945.0,9999,34.0,27.0,999,2.1,0.2,823.0
2018-06-09 05:30:00,823.0,9000,30.0,22.0,300,8.8,0.2,762.0
2018-06-09 06:00:00,1372.0,7000,26.0,25.0,360,7.2,0.4,640.0
2018-06-09 06:30:00,914.0,9999,27.0,23.0,360,3.6,0.2,701.0
2018-06-09 07:00:00,914.0,8000,28.0,24.0,220,3.1,0.2,701.0
2018-06-09 07:30:00,2134.0,7000,28.0,24.0,260,3.6,0.2,914.0
2018-06-09 08:00:00,2438.0,5000,29.0,26.0,250,4.1,0.2,914.0
2018-06-09 08:30:00,2591.0,5000,29.0,25.0,260,4.1,0.2,457.0
2018-06-09 09:00:00,2591.0,6000,30.0,26.0,300,3.1,0.2,914.0
2018-06-09 09:30:00,2591.0,6000,30.0,25.0,290,2.6,0.2,914.0
2018-06-09 10:00:00,2743.0,6000,30.0,25.0,310,1.5,0.2,427.0
2018-06-09 10:30:00,2743.0,6000,30.0,25.0,210,2.1,0.2,396.0
2018-06-09 11:00:00,2743.0,5000,30.0,25.0,999,1.0,0.2,396.0
2018-06-09 11:30:00,640.0,4300,30.0,25.0,260,2.1,0.2,518.0
2018-06-09 12:00:00,,5000,30.0,25.0,240,1.5,0.2,549.0
2018-06-09 12:30:00,,4500,30.0,25.0,230,1.5,0.2,823.0
2018-06-09 13:00:00,22000.0,3400,29.0,26.0,210,2.1,,
2018-06-09 13:30:00,22000.0,3600,29.0,26.0,230,2.1,,
2018-06-09 14:00:00,,3700,29.0,26.0,220,2.1,0.2,1067.0
2018-06-09 14:30:00,22000.0,3700,29.0,26.0,999,1.0,,
2018-06-09 15:00:00,22000.0,3800,29.0,27.0,999,1.0,,
2018-06-09 15:30:00,22000.0,3800,29.0,27.0,999,1.0,,
2018-06-09 16:00:00,,3700,29.0,27.0,300,2.1,0.2,579.0
2018-06-09 16:30:00,22000.0,3900,28.0,28.0,999,1.0,,
2018-06-09 17:00:00,,4400,28.0,28.0,999,0.5,0.2,914.0
2018-06-09 17:30:00,,3600,28.0,28.0,60,1.0,0.4,640.0
2018-06-09 18:00:00,914.0,3200,28.0,28.0,350,1.0,0.2,579.0
2018-06-09 18:30:00,,2900,28.0,28.0,20,1.5,0.2,914.0
2018-06-09 19:00:00,,3000,28.0,27.0,30,2.1,0.2,914.0
2018-06-09 19:30:00,22000.0,3400,28.0,27.0,999,1.0,,
2018-06-09 20:00:00,22000.0,3300,28.0,27.0,999,1.0,,
2018-06-09 20:30:00,22000.0,3300,28.0,27.0,280,1.0,,
2018-06-09 21:00:00,914.0,3700,28.0,27.0,230,1.5,0.2,305.0
2018-06-09 21:30:00,,3600,28.0,27.0,999,1.0,0.4,305.0
2018-06-09 22:00:00,1920.0,5000,28.0,27.0,280,1.5,0.4,335.0
2018-06-09 22:30:00,914.0,4200,28.0,27.0,20,0.5,0.2,396.0
2018-06-09 23:00:00,914.0,1700,28.0,27.0,70,1.0,0.4,427.0
2018-06-09 23:30:00,335.0,1200,28.0,28.0,50,1.5,0.2,244.0
2018-06-10 00:00:00,457.0,1200,28.0,28.0,30,1.5,0.2,122.0
2018-06-10 00:30:00,457.0,1500,28.0,27.0,30,1.5,0.2,122.0
2018-06-10 01:00:00,488.0,1600,28.0,27.0,360,1.5,0.4,213.0
2018-06-10 01:30:00,488.0,1900,29.0,28.0,350,1.5,0.2,213.0
2018-06-10 02:00:00,457.0,2500,30.0,27.0,340,1.5,0.2,305.0
2018-06-10 02:30:00,457.0,3500,30.0,26.0,330,2.1,0.2,335.0
2018-06-10 03:00:00,610.0,4100,30.0,26.0,310,2.1,0.4,488.0
2018-06-10 03:30:00,549.0,5000,31.0,26.0,310,2.1,0.7,549.0
2018-06-10 04:00:00,,6000,31.0,25.0,280,2.6,0.4,610.0
2018-06-10 04:30:00,640.0,7000,32.0,26.0,290,2.6,0.7,640.0
2018-06-10 05:00:00,792.0,9999,33.0,25.0,300,3.6,0.7,792.0
2018-06-10 05:30:00,792.0,9999,33.0,25.0,310,3.1,0.7,792.0
2018-06-10 06:00:00,,9999,33.0,25.0,300,3.1,0.4,792.0
2018-06-10 06:30:00,,9999,34.0,25.0,320,2.6,0.4,792.0
2018-06-10 07:00:00,,9999,34.0,25.0,290,3.1,0.4,792.0
2018-06-10 07:30:00,,9999,34.0,26.0,290,2.6,0.2,914.0
2018-06-10 08:00:00,,9999,35.0,25.0,330,2.1,0.2,823.0
2018-06-10 08:30:00,,9999,35.0,25.0,10,1.5,0.2,914.0
2018-06-10 09:00:00,,9999,35.0,25.0,340,2.6,0.2,914.0
2018-06-10 09:30:00,,9999,35.0,25.0,999,0.5,0.2,914.0
2018-06-10 10:00:00,,9999,35.0,26.0,20,1.5,0.2,914.0
2018-06-10 10:30:00,,9999,35.0,26.0,30,1.5,0.2,914.0
2018-06-10 11:00:00,,9999,34.0,26.0,50,2.1,0.2,914.0
2018-06-10 11:30:00,,8000,33.0,25.0,30,2.1,0.2,914.0
2018-06-10 12:30:00,,6000,32.0,25.0,100,2.1,0.2,914.0
2018-06-10 13:00:00,,3500,32.0,26.0,100,2.1,0.2,914.0
2018-06-10 13:30:00,1829.0,2700,32.0,26.0,70,2.1,0.2,914.0
2018-06-10 14:00:00,914.0,1000,27.0,27.0,240,7.7,0.2,732.0
2018-06-10 14:30:00,1219.0,8000,25.0,25.0,170,6.7,0.4,274.0
2018-06-10 15:00:00,823.0,9999,26.0,26.0,150,4.6,0.2,152.0
2018-06-10 15:30:00,823.0,9999,26.0,26.0,999,0.5,0.2,610.0
2018-06-10 16:00:00,2134.0,9999,27.0,25.0,270,1.5,0.2,914.0
2018-06-10 16:30:00,2438.0,9999,26.0,26.0,300,2.1,0.2,914.0
2018-06-10 17:00:00,2438.0,9999,27.0,27.0,310,2.6,0.2,914.0
2018-06-10 17:30:00,914.0,9000,27.0,27.0,330,2.1,0.2,610.0
2018-06-10 18:00:00,914.0,9999,26.0,26.0,90,3.1,0.2,610.0
2018-06-10 18:30:00,914.0,9999,26.0,26.0,70,3.6,0.2,183.0
2018-06-10 19:00:00,914.0,9999,26.0,26.0,70,4.1,0.2,305.0
2018-06-10 19:30:00,914.0,9000,26.0,26.0,70,2.6,0.2,152.0
2018-06-10 20:00:00,2134.0,9000,26.0,26.0,90,3.1,0.4,152.0
2018-06-10 20:30:00,2438.0,9999,26.0,26.0,90,2.6,0.4,152.0
2018-06-10 21:00:00,2438.0,9000,26.0,26.0,90,2.6,0.2,183.0
2018-06-10 21:30:00,2438.0,8000,26.0,26.0,80,1.5,0.2,183.0
2018-06-10 22:00:00,2438.0,9999,26.0,26.0,80,1.5,0.2,152.0
2018-06-10 22:30:00,2743.0,8000,26.0,26.0,30,1.5,0.2,152.0
2018-06-10 23:00:00,2743.0,8000,26.0,26.0,30,2.1,0.2,122.0
2018-06-10 23:30:00,22000.0,8000,27.0,27.0,50,2.1,,
2018-06-11 00:30:00,183.0,8000,27.0,27.0,80,2.6,0.7,183.0
2018-06-11 01:00:00,244.0,9000,28.0,27.0,60,2.1,0.7,244.0
2018-06-11 01:30:00,762.0,6000,28.0,27.0,70,2.1,0.4,305.0
2018-06-11 02:00:00,762.0,5000,29.0,27.0,110,2.6,0.4,305.0
2018-06-11 02:30:00,762.0,5000,29.0,27.0,100,2.1,0.4,305.0
2018-06-11 03:00:00,,6000,30.0,27.0,110,2.1,0.4,366.0
2018-06-11 03:30:00,,7000,31.0,27.0,110,2.6,0.4,518.0
2018-06-11 04:00:00,,8000,32.0,25.0,999,1.5,0.2,518.0
2018-06-11 04:30:00,,9000,32.0,26.0,110,1.5,0.2,549.0
2018-06-11 05:00:00,,9999,32.0,26.0,999,1.5,0.2,732.0
2018-06-11 05:30:00,,9999,33.0,26.0,80,2.1,0.2,427.0
2018-06-11 06:00:00,,9999,33.0,25.0,220,1.5,0.2,427.0
2018-06-11 06:30:00,,9999,34.0,26.0,260,1.5,0.2,427.0
2018-06-11 07:00:00,,9999,33.0,25.0,280,3.1,0.4,701.0
2018-06-11 07:30:00,,9999,33.0,25.0,280,3.6,0.2,762.0
2018-06-11 08:00:00,,9999,34.0,26.0,250,2.6,0.2,762.0
2018-06-11 08:30:00,,999999,34.0,26.0,190,1.5,,
2018-06-11 09:00:00,,999999,34.0,26.0,250,2.1,,
2018-06-11 09:30:00,,999999,34.0,26.0,160,2.1,,
2018-06-11 10:00:00,,999999,34.0,26.0,999,1.5,,
2018-06-11 10:30:00,,999999,34.0,26.0,190,2.1,,
2018-06-11 11:00:00,,999999,34.0,25.0,140,2.1,,
2018-06-11 11:30:00,914.0,9999,34.0,25.0,90,2.6,0.2,518.0
2018-06-11 12:00:00,914.0,9999,30.0,22.0,250,11.8,0.2,518.0
2018-06-11 12:30:00,914.0,4000,25.0,25.0,230,8.2,0.4,457.0
2018-06-11 13:00:00,914.0,9999,25.0,25.0,999,3.1,0.4,610.0
2018-06-11 13:30:00,914.0,9999,26.0,25.0,200,2.6,0.2,610.0
2018-06-11 14:00:00,914.0,9999,26.0,25.0,200,3.1,0.2,610.0
2018-06-11 14:30:00,2743.0,9999,26.0,26.0,150,3.1,0.2,610.0
2018-06-11 15:00:00,914.0,9999,27.0,26.0,999,1.0,0.2,610.0
2018-06-11 15:30:00,2743.0,9999,27.0,26.0,170,3.1,0.2,610.0
2018-06-11 16:00:00,,9999,27.0,26.0,170,3.1,0.2,610.0
2018-06-11 16:30:00,,999999,27.0,26.0,180,2.1,,
2018-06-11 17:00:00,,999999,27.0,27.0,999,0.0,,
2018-06-11 17:30:00,,999999,27.0,26.0,70,2.1,,
2018-06-11 18:00:00,22000.0,9000,26.0,26.0,90,2.1,,
2018-06-11 18:30:00,,999999,26.0,26.0,90,2.1,,
2018-06-11 19:00:00,22000.0,7000,26.0,26.0,70,2.1,,
2018-06-11 19:30:00,22000.0,7000,26.0,26.0,100,2.6,,
2018-06-11 20:00:00,22000.0,6000,26.0,26.0,100,3.1,,
