Date (LT),NowCast Conc.,AQI,AQI Category,Raw Conc.,QC Name
2018-11-07 18:00:00,25.7,80,Moderate,27.0,Valid
2018-11-07 19:00:00,26.3,81,Moderate,27.0,Valid
2018-11-07 20:00:00,26.5,81,Moderate,27.0,Valid
2018-11-07 21:00:00,27.4,83,Moderate,29.0,Valid
2018-11-07 22:00:00,26.5,81,Moderate,25.0,Valid
2018-11-07 23:00:00,26.7,82,Moderate,27.0,Valid
2018-11-08 00:00:00,26.8,82,Moderate,27.0,Valid
2018-11-08 01:00:00,26.8,82,Moderate,27.0,Valid
2018-11-08 02:00:00,26.3,81,Moderate,25.0,Valid
2018-11-08 03:00:00,27.0,82,Moderate,29.0,Valid
2018-11-08 04:00:00,28.3,85,Moderate,31.0,Valid
2018-11-08 05:00:00,55.6,151,Unhealthy,82.0,Valid
2018-11-08 06:00:00,53.8,146,Unhealthy for Sensitive Groups,52.0,Valid
2018-11-08 07:00:00,45.4,125,Unhealthy for Sensitive Groups,37.0,Valid
2018-11-08 09:00:00,42.4,118,Unhealthy for Sensitive Groups,41.0,Valid
2018-11-08 10:00:00,29.0,87,Moderate,19.0,Valid
2018-11-08 11:00:00,21.0,70,Moderate,14.0,Valid
2018-11-08 12:00:00,14.8,57,Moderate,9.0,Valid
2018-11-08 13:00:00,13.3,54,Moderate,12.0,Valid
2018-11-08 14:00:00,11.6,48,Good,10.0,Valid
2018-11-08 15:00:00,12.3,51,Moderate,13.0,Valid
2018-11-08 16:00:00,13.1,53,Moderate,14.0,Valid
2018-11-08 17:00:00,13.0,53,Moderate,13.0,Valid
2018-11-08 18:00:00,13.0,53,Moderate,13.0,Valid
2018-11-08 19:00:00,19.0,66,Moderate,25.0,Valid
2018-11-08 20:00:00,29.0,87,Moderate,39.0,Valid
2018-11-08 21:00:00,32.5,94,Moderate,36.0,Valid
2018-11-08 22:00:00,40.2,113,Unhealthy for Sensitive Groups,48.0,Valid
2018-11-08 23:00:00,36.6,104,Unhealthy for Sensitive Groups,33.0,Valid
2018-11-09 00:00:00,35.3,100,Moderate,34.0,Valid
2018-11-09 01:00:00,33.1,95,Moderate,31.0,Valid
2018-11-09 02:00:00,39.0,110,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-09 03:00:00,37.0,105,Unhealthy for Sensitive Groups,35.0,Valid
2018-11-09 04:00:00,38.5,108,Unhealthy for Sensitive Groups,40.0,Valid
2018-11-09 05:00:00,42.2,117,Unhealthy for Sensitive Groups,46.0,Valid
2018-11-09 06:00:00,37.7,106,Unhealthy for Sensitive Groups,33.0,Valid
2018-11-09 07:00:00,36.6,104,Unhealthy for Sensitive Groups,34.0,Valid
2018-11-09 08:00:00,36.0,102,Unhealthy for Sensitive Groups,35.0,Valid
2018-11-09 09:00:00,36.3,103,Unhealthy for Sensitive Groups,37.0,Valid
2018-11-09 10:00:00,37.2,105,Unhealthy for Sensitive Groups,39.0,Valid
2018-11-09 11:00:00,39.8,112,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-09 12:00:00,40.5,113,Unhealthy for Sensitive Groups,42.0,Valid
2018-11-09 13:00:00,45.5,126,Unhealthy for Sensitive Groups,53.0,Valid
2018-11-09 14:00:00,42.6,118,Unhealthy for Sensitive Groups,38.0,Valid
2018-11-09 15:00:00,36.5,103,Unhealthy for Sensitive Groups,29.0,Valid
2018-11-09 16:00:00,34.4,98,Moderate,32.0,Valid
2018-11-09 17:00:00,39.2,110,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-09 18:00:00,52.7,143,Unhealthy for Sensitive Groups,66.0,Valid
2018-11-09 19:00:00,60.3,153,Unhealthy,68.0,Valid
2018-11-09 20:00:00,64.1,155,Unhealthy,68.0,Valid
2018-11-09 21:00:00,63.5,155,Unhealthy,63.0,Valid
2018-11-09 22:00:00,70.8,159,Unhealthy,78.0,Valid
2018-11-09 23:00:00,57.9,152,Unhealthy,45.0,Valid
2018-11-10 00:00:00,56.4,151,Unhealthy,55.0,Valid
2018-11-10 01:00:00,71.7,159,Unhealthy,87.0,Valid
2018-11-10 02:00:00,74.3,161,Unhealthy,77.0,Valid
2018-11-10 03:00:00,63.6,155,Unhealthy,53.0,Valid
2018-11-10 04:00:00,60.0,153,Unhealthy,56.0,Valid
2018-11-10 05:00:00,61.9,154,Unhealthy,64.0,Valid
2018-11-10 06:00:00,67.3,157,Unhealthy,73.0,Valid
2018-11-10 07:00:00,62.8,155,Unhealthy,58.0,Valid
2018-11-10 08:00:00,60.4,154,Unhealthy,58.0,Valid
2018-11-10 09:00:00,64.5,156,Unhealthy,69.0,Valid
2018-11-10 10:00:00,70.5,159,Unhealthy,77.0,Valid
2018-11-10 11:00:00,75.8,161,Unhealthy,86.0,Valid
2018-11-10 12:00:00,73.9,161,Unhealthy,71.0,Valid
2018-11-10 13:00:00,70.8,159,Unhealthy,66.0,Valid
2018-11-10 14:00:00,62.7,155,Unhealthy,51.0,Valid
2018-11-10 15:00:00,58.3,152,Unhealthy,52.0,Valid
2018-11-10 16:00:00,58.2,152,Unhealthy,58.0,Valid
2018-11-10 17:00:00,58.1,152,Unhealthy,58.0,Valid
2018-11-10 18:00:00,54.6,148,Unhealthy for Sensitive Groups,50.0,Valid
2018-11-10 19:00:00,53.5,145,Unhealthy for Sensitive Groups,52.0,Valid
2018-11-10 20:00:00,52.8,144,Unhealthy for Sensitive Groups,52.0,Valid
2018-11-10 21:00:00,65.0,156,Unhealthy,82.0,Valid
2018-11-10 22:00:00,75.8,161,Unhealthy,89.0,Valid
2018-11-10 23:00:00,81.1,164,Unhealthy,88.0,Valid
2018-11-11 00:00:00,80.2,164,Unhealthy,79.0,Valid
2018-11-11 01:00:00,81.0,164,Unhealthy,82.0,Valid
2018-11-11 02:00:00,81.8,165,Unhealthy,83.0,Valid
2018-11-11 03:00:00,81.5,164,Unhealthy,81.0,Valid
2018-11-11 04:00:00,82.1,165,Unhealthy,83.0,Valid
2018-11-11 05:00:00,78.1,163,Unhealthy,73.0,Valid
2018-11-11 06:00:00,76.9,162,Unhealthy,75.0,Valid
2018-11-11 07:00:00,69.9,158,Unhealthy,60.0,Valid
2018-11-11 08:00:00,71.0,159,Unhealthy,69.0,Valid
2018-11-11 09:00:00,70.6,159,Unhealthy,70.0,Valid
2018-11-11 10:00:00,67.5,157,Unhealthy,61.0,Valid
2018-11-11 11:00:00,69.8,158,Unhealthy,74.0,Valid
2018-11-11 12:00:00,67.8,157,Unhealthy,63.0,Valid
2018-11-11 13:00:00,64.1,155,Unhealthy,57.0,Valid
2018-11-11 14:00:00,48.3,133,Unhealthy for Sensitive Groups,35.0,Valid
2018-11-11 15:00:00,43.1,120,Unhealthy for Sensitive Groups,38.0,Valid
2018-11-11 16:00:00,40.0,112,Unhealthy for Sensitive Groups,37.0,Valid
2018-11-11 17:00:00,37.0,105,Unhealthy for Sensitive Groups,34.0,Valid
2018-11-11 18:00:00,29.0,87,Moderate,21.0,Valid
2018-11-11 19:00:00,29.5,88,Moderate,30.0,Valid
2018-11-11 20:00:00,29.7,88,Moderate,30.0,Valid
2018-11-11 21:00:00,33.3,96,Moderate,37.0,Valid
2018-11-11 22:00:00,27.1,83,Moderate,21.0,Valid
2018-11-11 23:00:00,24.0,76,Moderate,21.0,Valid
2018-11-12 00:00:00,23.5,75,Moderate,23.0,Valid
2018-11-12 01:00:00,24.8,78,Moderate,26.0,Valid
2018-11-12 02:00:00,34.3,98,Moderate,44.0,Valid
2018-11-12 03:00:00,32.1,93,Moderate,30.0,Valid
2018-11-12 04:00:00,29.5,88,Moderate,27.0,Valid
2018-11-12 05:00:00,30.2,89,Moderate,31.0,Valid
2018-11-12 06:00:00,24.1,76,Moderate,18.0,Valid
2018-11-12 07:00:00,20.0,68,Moderate,16.0,Valid
2018-11-12 08:00:00,23.0,74,Moderate,26.0,Valid
2018-11-12 09:00:00,22.0,72,Moderate,21.0,Valid
2018-11-12 10:00:00,25.5,79,Moderate,29.0,Valid
2018-11-12 11:00:00,24.2,76,Moderate,23.0,Valid
2018-11-12 12:00:00,26.6,81,Moderate,29.0,Valid
2018-11-12 13:00:00,28.3,85,Moderate,30.0,Valid
2018-11-12 14:00:00,29.0,87,Moderate,30.0,Valid
2018-11-12 15:00:00,30.5,90,Moderate,32.0,Valid
2018-11-12 16:00:00,29.2,87,Moderate,28.0,Valid
2018-11-12 17:00:00,29.1,87,Moderate,29.0,Valid
2018-11-12 18:00:00,30.5,90,Moderate,32.0,Valid
2018-11-12 19:00:00,38.7,109,Unhealthy for Sensitive Groups,47.0,Valid
2018-11-12 20:00:00,41.8,117,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-12 21:00:00,40.9,114,Unhealthy for Sensitive Groups,40.0,Valid
2018-11-12 22:00:00,40.4,113,Unhealthy for Sensitive Groups,40.0,Valid
2018-11-12 23:00:00,43.4,120,Unhealthy for Sensitive Groups,48.0,Valid
2018-11-13 00:00:00,44.9,124,Unhealthy for Sensitive Groups,47.0,Valid
2018-11-13 01:00:00,43.7,121,Unhealthy for Sensitive Groups,42.0,Valid
2018-11-13 02:00:00,44.2,122,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-13 03:00:00,48.4,133,Unhealthy for Sensitive Groups,53.0,Valid
2018-11-13 04:00:00,49.9,136,Unhealthy for Sensitive Groups,52.0,Valid
2018-11-13 05:00:00,52.9,144,Unhealthy for Sensitive Groups,57.0,Valid
2018-11-13 06:00:00,95.3,172,Unhealthy,137.0,Valid
2018-11-13 07:00:00,98.1,173,Unhealthy,101.0,Valid
2018-11-13 08:00:00,77.5,162,Unhealthy,57.0,Valid
2018-11-13 09:00:00,57.2,152,Unhealthy,37.0,Valid
2018-11-13 10:00:00,49.6,136,Unhealthy for Sensitive Groups,42.0,Valid
2018-11-13 11:00:00,35.3,100,Moderate,21.0,Valid
2018-11-13 12:00:00,29.1,87,Moderate,23.0,Valid
2018-11-13 13:00:00,28.0,84,Moderate,27.0,Valid
2018-11-13 14:00:00,25.0,78,Moderate,22.0,Valid
2018-11-13 15:00:00,22.0,72,Moderate,19.0,Valid
2018-11-13 16:00:00,23.0,74,Moderate,24.0,Valid
2018-11-13 17:00:00,21.4,71,Moderate,20.0,Valid
2018-11-13 18:00:00,22.2,72,Moderate,23.0,Valid
2018-11-13 19:00:00,29.6,88,Moderate,37.0,Valid
2018-11-13 20:00:00,28.8,86,Moderate,28.0,Valid
2018-11-13 21:00:00,29.3,87,Moderate,30.0,Valid
2018-11-13 22:00:00,29.6,88,Moderate,30.0,Valid
2018-11-13 23:00:00,32.2,93,Moderate,35.0,Valid
2018-11-14 00:00:00,33.5,96,Moderate,35.0,Valid
2018-11-14 01:00:00,34.7,99,Moderate,36.0,Valid
2018-11-14 02:00:00,39.9,112,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-14 03:00:00,41.4,116,Unhealthy for Sensitive Groups,43.0,Valid
2018-11-14 04:00:00,42.7,119,Unhealthy for Sensitive Groups,44.0,Valid
2018-11-14 05:00:00,45.8,126,Unhealthy for Sensitive Groups,49.0,Valid
2018-11-14 06:00:00,49.0,134,Unhealthy for Sensitive Groups,53.0,Valid
2018-11-14 07:00:00,50.9,139,Unhealthy for Sensitive Groups,53.0,Valid
2018-11-14 08:00:00,53.8,146,Unhealthy for Sensitive Groups,57.0,Valid
2018-11-14 09:00:00,53.9,146,Unhealthy for Sensitive Groups,54.0,Valid
2018-11-14 10:00:00,49.2,135,Unhealthy for Sensitive Groups,43.0,Valid
2018-11-14 11:00:00,37.7,106,Unhealthy for Sensitive Groups,27.0,Valid
2018-11-14 12:00:00,32.3,93,Moderate,27.0,Valid
2018-11-14 13:00:00,27.1,83,Moderate,22.0,Valid
2018-11-14 14:00:00,20.0,68,Moderate,13.0,Valid
2018-11-14 15:00:00,21.0,70,Moderate,22.0,Valid
2018-11-14 16:00:00,20.5,69,Moderate,20.0,Valid
2018-11-14 17:00:00,19.2,66,Moderate,18.0,Valid
2018-11-14 18:00:00,18.6,65,Moderate,18.0,Valid
2018-11-14 19:00:00,20.8,69,Moderate,23.0,Valid
2018-11-14 20:00:00,20.3,68,Moderate,20.0,Valid
2018-11-14 21:00:00,19.6,67,Moderate,19.0,Valid
2018-11-14 22:00:00,18.8,65,Moderate,18.0,Valid
2018-11-14 23:00:00,17.4,62,Moderate,16.0,Valid
2018-11-15 00:00:00,16.9,61,Moderate,16.0,Valid
2018-11-15 01:00:00,13.8,55,Moderate,11.0,Valid
2018-11-15 02:00:00,16.9,61,Moderate,20.0,Valid
2018-11-15 03:00:00,16.4,60,Moderate,16.0,Valid
2018-11-15 04:00:00,13.7,54,Moderate,11.0,Valid
2018-11-15 05:00:00,12.3,51,Moderate,11.0,Valid
2018-11-15 06:00:00,16.1,59,Moderate,20.0,Valid
2018-11-15 07:00:00,25.0,78,Moderate,34.0,Valid
2018-11-15 08:00:00,31.5,92,Moderate,38.0,Valid
2018-11-15 09:00:00,32.2,93,Moderate,33.0,Valid
2018-11-15 10:00:00,29.6,88,Moderate,27.0,Valid
2018-11-15 11:00:00,25.3,79,Moderate,21.0,Valid
2018-11-15 12:00:00,23.1,74,Moderate,21.0,Valid
2018-11-15 13:00:00,26.5,81,Moderate,30.0,Valid
2018-11-15 14:00:00,25.2,79,Moderate,24.0,Valid
2018-11-15 15:00:00,25.6,79,Moderate,26.0,Valid
2018-11-15 16:00:00,24.8,78,Moderate,24.0,Valid
2018-11-15 17:00:00,23.5,75,Moderate,22.0,Valid
2018-11-15 18:00:00,21.8,71,Moderate,20.0,Valid
2018-11-15 19:00:00,18.3,64,Moderate,15.0,Valid
2018-11-15 20:00:00,15.1,57,Moderate,12.0,Valid
2018-11-15 21:00:00,13.5,54,Moderate,12.0,Valid
2018-11-15 22:00:00,12.2,51,Moderate,11.0,Valid
2018-11-15 23:00:00,11.6,48,Good,11.0,Valid
2018-11-16 00:00:00,11.3,47,Good,11.0,Valid
2018-11-16 01:00:00,11.1,46,Good,11.0,Valid
2018-11-16 02:00:00,11.5,48,Good,12.0,Valid
2018-11-16 03:00:00,9.7,40,Good,8.0,Valid
2018-11-16 04:00:00,10.8,45,Good,12.0,Valid
2018-11-16 05:00:00,12.9,53,Moderate,15.0,Valid
2018-11-16 06:00:00,13.8,55,Moderate,15.0,Valid
2018-11-16 07:00:00,14.9,57,Moderate,16.0,Valid
2018-11-16 08:00:00,17.4,62,Moderate,20.0,Valid
2018-11-16 09:00:00,18.7,65,Moderate,20.0,Valid
2018-11-16 10:00:00,21.3,70,Moderate,24.0,Valid
2018-11-16 11:00:00,24.6,77,Moderate,28.0,Valid
2018-11-16 12:00:00,23.3,75,Moderate,22.0,Valid
2018-11-16 13:00:00,19.1,66,Moderate,15.0,Valid
2018-11-16 14:00:00,16.0,59,Moderate,13.0,Valid
2018-11-16 15:00:00,16.0,59,Moderate,16.0,Valid
2018-11-16 16:00:00,14.5,56,Moderate,13.0,Valid
2018-11-16 17:00:00,17.7,63,Moderate,21.0,Valid
2018-11-16 18:00:00,20.8,69,Moderate,24.0,Valid
2018-11-16 19:00:00,24.9,78,Moderate,29.0,Valid
2018-11-16 20:00:00,23.9,76,Moderate,23.0,Valid
2018-11-16 21:00:00,21.4,71,Moderate,19.0,Valid
2018-11-16 22:00:00,19.2,66,Moderate,17.0,Valid
2018-11-16 23:00:00,19.2,66,Moderate,16.0,Invalid
2018-11-17 00:00:00,-999.0,-999,,16.0,Invalid
2018-11-17 01:00:00,-999.0,-999,,16.0,Invalid
2018-11-17 02:00:00,-999.0,-999,,16.0,Invalid
2018-11-17 03:00:00,-999.0,-999,,15.0,Valid
2018-11-17 04:00:00,13.1,53,Moderate,12.0,Valid
2018-11-17 05:00:00,11.3,47,Good,10.0,Valid
2018-11-17 06:00:00,10.6,44,Good,10.0,Valid
2018-11-17 07:00:00,10.8,45,Good,11.0,Valid
2018-11-17 08:00:00,14.7,56,Moderate,19.0,Valid
2018-11-17 09:00:00,17.5,62,Moderate,20.0,Valid
2018-11-17 10:00:00,18.2,64,Moderate,19.0,Valid
2018-11-17 11:00:00,21.1,70,Moderate,24.0,Valid
2018-11-17 12:00:00,21.0,70,Moderate,21.0,Valid
2018-11-17 13:00:00,18.5,64,Moderate,16.0,Valid
2018-11-17 14:00:00,16.7,61,Moderate,15.0,Valid
2018-11-17 15:00:00,16.8,61,Moderate,17.0,Valid
2018-11-17 16:00:00,18.4,64,Moderate,20.0,Valid
2018-11-17 17:00:00,23.7,75,Moderate,29.0,Valid
2018-11-17 18:00:00,25.3,79,Moderate,27.0,Valid
2018-11-17 19:00:00,28.6,86,Moderate,32.0,Valid
2018-11-17 20:00:00,27.8,84,Moderate,27.0,Valid
2018-11-17 21:00:00,25.4,79,Moderate,23.0,Valid
2018-11-17 22:00:00,22.2,72,Moderate,19.0,Valid
2018-11-17 23:00:00,21.6,71,Moderate,21.0,Valid
2018-11-18 00:00:00,24.3,77,Moderate,27.0,Valid
2018-11-18 01:00:00,23.1,74,Moderate,22.0,Valid
2018-11-18 02:00:00,21.2,70,Moderate,19.0,Valid
2018-11-18 03:00:00,21.3,70,Moderate,21.0,Valid
2018-11-18 04:00:00,21.1,70,Moderate,21.0,Valid
2018-11-18 05:00:00,24.3,77,Moderate,29.0,Valid
2018-11-18 06:00:00,25.0,78,Moderate,26.0,Valid
2018-11-18 07:00:00,27.8,84,Moderate,32.0,Valid
2018-11-18 08:00:00,26.2,81,Moderate,24.0,Valid
2018-11-18 09:00:00,27.3,83,Moderate,29.0,Valid
2018-11-18 10:00:00,29.8,88,Moderate,33.0,Valid
2018-11-18 11:00:00,27.3,83,Moderate,24.0,Valid
2018-11-18 12:00:00,25.5,79,Moderate,23.0,Valid
2018-11-18 13:00:00,22.7,73,Moderate,19.0,Valid
2018-11-18 14:00:00,18.5,64,Moderate,15.0,Valid
2018-11-18 15:00:00,21.2,70,Moderate,24.0,Valid
2018-11-18 16:00:00,19.1,66,Moderate,17.0,Valid
2018-11-18 17:00:00,19.0,66,Moderate,19.0,Valid
2018-11-18 18:00:00,20.0,68,Moderate,21.0,Valid
2018-11-18 19:00:00,22.0,72,Moderate,24.0,Valid
2018-11-18 20:00:00,24.5,77,Moderate,27.0,Valid
2018-11-18 21:00:00,26.2,81,Moderate,28.0,Valid
2018-11-18 22:00:00,25.9,80,Moderate,26.0,Valid
2018-11-18 23:00:00,25.0,78,Moderate,24.0,Valid
2018-11-19 00:00:00,24.5,77,Moderate,24.0,Valid
2018-11-19 01:00:00,23.8,76,Moderate,23.0,Valid
2018-11-19 02:00:00,21.2,70,Moderate,17.0,Valid
2018-11-19 03:00:00,21.9,72,Moderate,23.0,Valid
2018-11-19 04:00:00,35.3,100,Moderate,49.0,Valid
2018-11-19 05:00:00,38.1,107,Unhealthy for Sensitive Groups,41.0,Valid
2018-11-19 06:00:00,39.5,111,Unhealthy for Sensitive Groups,41.0,Valid
2018-11-19 07:00:00,29.2,87,Moderate,19.0,Valid
2018-11-19 08:00:00,21.1,70,Moderate,13.0,Valid
2018-11-19 09:00:00,19.0,66,Moderate,17.0,Valid
2018-11-19 10:00:00,18.0,63,Moderate,17.0,Valid
2018-11-19 11:00:00,16.0,59,Moderate,14.0,Valid
2018-11-19 12:00:00,17.0,61,Moderate,18.0,Valid
2018-11-19 13:00:00,20.0,68,Moderate,23.0,Valid
2018-11-19 14:00:00,20.0,68,Moderate,20.0,Valid
2018-11-19 15:00:00,22.5,73,Moderate,25.0,Valid
2018-11-19 16:00:00,23.2,74,Moderate,24.0,Valid
2018-11-19 17:00:00,26.1,80,Moderate,29.0,Valid
2018-11-19 18:00:00,27.5,83,Moderate,29.0,Valid
2018-11-19 19:00:00,32.7,94,Moderate,38.0,Valid
2018-11-19 20:00:00,34.3,98,Moderate,36.0,Valid
2018-11-19 21:00:00,36.1,102,Unhealthy for Sensitive Groups,38.0,Valid
2018-11-19 22:00:00,36.6,104,Unhealthy for Sensitive Groups,37.0,Valid
2018-11-19 23:00:00,41.8,117,Unhealthy for Sensitive Groups,47.0,Valid
2018-11-20 00:00:00,53.4,145,Unhealthy for Sensitive Groups,65.0,Valid
2018-11-20 01:00:00,86.2,167,Unhealthy,119.0,Valid
2018-11-20 02:00:00,84.6,166,Unhealthy,83.0,Valid
2018-11-20 03:00:00,108.3,178,Unhealthy,132.0,Valid
2018-11-20 04:00:00,105.1,177,Unhealthy,102.0,Valid
2018-11-20 05:00:00,104.0,176,Unhealthy,103.0,Valid
2018-11-20 06:00:00,103.5,176,Unhealthy,103.0,Valid
2018-11-20 07:00:00,81.2,164,Unhealthy,59.0,Valid
2018-11-20 08:00:00,67.6,157,Unhealthy,54.0,Valid
2018-11-20 09:00:00,60.8,154,Unhealthy,54.0,Valid
2018-11-20 10:00:00,59.4,153,Unhealthy,58.0,Valid
2018-11-20 11:00:00,59.7,153,Unhealthy,60.0,Valid
2018-11-20 12:00:00,55.3,150,Unhealthy for Sensitive Groups,51.0,Valid
2018-11-20 13:00:00,50.1,137,Unhealthy for Sensitive Groups,45.0,Valid
2018-11-20 14:00:00,44.5,123,Unhealthy for Sensitive Groups,39.0,Valid
2018-11-20 15:00:00,38.2,108,Unhealthy for Sensitive Groups,32.0,Valid
2018-11-20 16:00:00,33.6,96,Moderate,29.0,Valid
2018-11-20 17:00:00,29.8,88,Moderate,26.0,Valid
2018-11-20 18:00:00,28.3,85,Moderate,27.0,Valid
2018-11-20 19:00:00,27.1,83,Moderate,26.0,Valid
2018-11-20 20:00:00,25.0,78,Moderate,23.0,Valid
2018-11-20 21:00:00,23.5,75,Moderate,22.0,Valid
2018-11-20 22:00:00,25.7,80,Moderate,28.0,Valid
2018-11-20 23:00:00,25.8,80,Moderate,26.0,Valid
2018-11-21 00:00:00,24.9,78,Moderate,24.0,Valid
2018-11-21 01:00:00,21.4,71,Moderate,18.0,Valid
2018-11-21 02:00:00,19.4,66,Moderate,17.0,Valid
2018-11-21 03:00:00,19.1,66,Moderate,18.0,Valid
2018-11-21 04:00:00,18.3,64,Moderate,17.0,Valid
2018-11-21 05:00:00,17.2,62,Moderate,16.0,Valid
2018-11-21 06:00:00,15.4,58,Moderate,14.0,Valid
2018-11-21 07:00:00,14.7,56,Moderate,14.0,Valid
2018-11-21 08:00:00,14.3,56,Moderate,14.0,Valid
2018-11-21 09:00:00,15.6,58,Moderate,17.0,Valid
2018-11-21 10:00:00,19.0,66,Moderate,23.0,Valid
2018-11-21 11:00:00,20.4,68,Moderate,23.0,Valid
2018-11-21 12:00:00,27.5,83,Moderate,34.0,Valid
2018-11-21 13:00:00,33.2,95,Moderate,39.0,Valid
2018-11-21 14:00:00,41.6,116,Unhealthy for Sensitive Groups,50.0,Valid
2018-11-21 15:00:00,37.8,107,Unhealthy for Sensitive Groups,34.0,Valid
2018-11-21 16:00:00,28.4,85,Moderate,19.0,Valid
2018-11-21 17:00:00,25.2,79,Moderate,22.0,Valid
2018-11-21 18:00:00,30.1,89,Moderate,35.0,Valid
2018-11-21 19:00:00,32.5,94,Moderate,35.0,Valid
2018-11-21 20:00:00,25.2,79,Moderate,18.0,Valid
2018-11-21 21:00:00,18.6,65,Moderate,12.0,Valid
2018-11-21 22:00:00,14.3,56,Moderate,10.0,Valid
2018-11-21 23:00:00,12.1,51,Moderate,10.0,Valid
2018-11-22 00:00:00,12.0,50,Good,12.0,Valid
2018-11-22 01:00:00,10.5,44,Good,9.0,Valid
2018-11-22 02:00:00,10.7,45,Good,11.0,Valid
2018-11-22 03:00:00,10.8,45,Good,11.0,Valid
2018-11-22 04:00:00,18.4,64,Moderate,26.0,Valid
2018-11-22 05:00:00,35.7,101,Unhealthy for Sensitive Groups,53.0,Valid
2018-11-22 06:00:00,26.8,82,Moderate,18.0,Valid
2018-11-22 07:00:00,19.9,67,Moderate,13.0,Valid
2018-11-22 08:00:00,16.4,60,Moderate,13.0,Valid
2018-11-22 09:00:00,16.2,60,Moderate,16.0,Valid
2018-11-22 10:00:00,18.1,64,Moderate,20.0,Valid
2018-11-22 11:00:00,20.5,69,Moderate,23.0,Valid
2018-11-22 12:00:00,21.7,71,Moderate,23.0,Valid
2018-11-22 13:00:00,18.3,64,Moderate,15.0,Valid
2018-11-22 14:00:00,17.1,62,Moderate,16.0,Valid
2018-11-22 15:00:00,16.5,60,Moderate,16.0,Valid
2018-11-22 16:00:00,21.7,71,Moderate,27.0,Valid
2018-11-22 17:00:00,26.3,81,Moderate,31.0,Valid
2018-11-22 18:00:00,32.2,93,Moderate,38.0,Valid
2018-11-22 19:00:00,33.6,96,Moderate,35.0,Valid
2018-11-22 20:00:00,34.3,98,Moderate,35.0,Valid
2018-11-22 21:00:00,38.1,107,Unhealthy for Sensitive Groups,42.0,Valid
2018-11-22 22:00:00,37.5,106,Unhealthy for Sensitive Groups,37.0,Valid
2018-11-22 23:00:00,40.2,113,Unhealthy for Sensitive Groups,43.0,Valid
2018-11-23 00:00:00,39.1,110,Unhealthy for Sensitive Groups,38.0,Valid
2018-11-23 01:00:00,65.0,156,Unhealthy,91.0,Valid
2018-11-23 02:00:00,71.5,159,Unhealthy,78.0,Valid
2018-11-23 03:00:00,58.7,153,Unhealthy,46.0,Valid
2018-11-23 04:00:00,57.3,152,Unhealthy,56.0,Valid
2018-11-23 05:00:00,51.6,141,Unhealthy for Sensitive Groups,46.0,Valid
2018-11-23 06:00:00,46.8,129,Unhealthy for Sensitive Groups,42.0,Valid
2018-11-23 07:00:00,38.9,109,Unhealthy for Sensitive Groups,31.0,Valid
2018-11-23 08:00:00,33.4,96,Moderate,28.0,Valid
2018-11-23 09:00:00,30.7,90,Moderate,28.0,Valid
2018-11-23 11:00:00,43.5,121,Unhealthy for Sensitive Groups,50.0,Valid
2018-11-23 12:00:00,42.1,117,Unhealthy for Sensitive Groups,41.0,Valid
2018-11-23 13:00:00,43.1,120,Unhealthy for Sensitive Groups,44.0,Valid
2018-11-23 14:00:00,45.1,125,Unhealthy for Sensitive Groups,47.0,Valid
2018-11-23 15:00:00,38.4,108,Unhealthy for Sensitive Groups,32.0,Valid
2018-11-23 16:00:00,35.4,100,Moderate,31.0,Valid
2018-11-23 17:00:00,36.9,104,Unhealthy for Sensitive Groups,39.0,Valid
2018-11-23 18:00:00,41.4,116,Unhealthy for Sensitive Groups,47.0,Valid
2018-11-23 19:00:00,49.4,135,Unhealthy for Sensitive Groups,57.0,Valid
2018-11-23 20:00:00,70.2,159,Unhealthy,91.0,Valid
2018-11-23 21:00:00,83.6,166,Unhealthy,97.0,Valid
2018-11-23 22:00:00,92.3,170,Unhealthy,101.0,Valid
2018-11-23 23:00:00,102.6,175,Unhealthy,113.0,Valid
2018-11-24 00:00:00,100.3,174,Unhealthy,98.0,Valid
2018-11-24 01:00:00,94.6,171,Unhealthy,89.0,Valid
2018-11-24 02:00:00,88.8,168,Unhealthy,83.0,Valid
2018-11-24 03:00:00,92.4,170,Unhealthy,96.0,Valid
2018-11-24 04:00:00,190.2,240,Very Unhealthy,288.0,Valid
2018-11-24 05:00:00,197.6,248,Very Unhealthy,205.0,Valid
2018-11-24 06:00:00,235.8,286,Very Unhealthy,274.0,Valid
2018-11-24 07:00:00,177.4,228,Very Unhealthy,119.0,Valid
2018-11-24 08:00:00,135.7,192,Unhealthy,94.0,Valid
2018-11-24 09:00:00,112.3,180,Unhealthy,89.0,Valid
2018-11-24 10:00:00,106.1,177,Unhealthy,100.0,Valid
2018-11-24 11:00:00,111.0,180,Unhealthy,116.0,Valid
2018-11-24 12:00:00,113.5,181,Unhealthy,116.0,Valid
2018-11-24 13:00:00,108.7,178,Unhealthy,104.0,Valid
2018-11-24 14:00:00,105.8,177,Unhealthy,103.0,Valid
2018-11-24 15:00:00,102.4,175,Unhealthy,99.0,Valid
2018-11-24 16:00:00,101.1,175,Unhealthy,100.0,Valid
