DATE,WND,CIG,VIS,TMP,DEW,SLP,GA1,GF1
2018-11-13T21:00:00,"070,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0236,1","+0224,1","10112,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-11-14T00:00:00,"070,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0235,1","+0225,1","10126,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-11-14T03:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0270,1","+0236,1","10136,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-11-14T06:00:00,"180,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0282,1","+0224,1","10107,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-11-14T09:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0286,1","+0224,1","10098,1","04,1,+00800,1,08,1","07,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-11-14T12:00:00,"090,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0257,1","+0229,1","10113,1","01,1,+00800,1,08,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-14T15:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0246,1","+0228,1","10132,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-14T18:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0242,1","+0230,1","10124,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-14T21:00:00,"070,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0242,1","+0233,1","10121,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-15T00:00:00,"090,1,N,0010,1","01250,1,9,9","004000,1,9,9","+0242,1","+0234,1","10134,1","01,1,+00450,1,08,1","05,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-11-15T03:00:00,"180,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0277,1","+0234,1","10141,1","01,1,+00800,1,08,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-15T06:00:00,"320,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0296,1","+0233,1","10113,1","01,1,+00800,1,08,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-15T09:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0302,1","+0230,1","10103,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-11-15T12:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0271,1","+0239,1","10122,1","01,1,+00450,1,08,1","06,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-11-15T15:00:00,"050,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0252,1","+0238,1","10132,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-15T18:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0247,1","+0237,1","10127,1","01,1,+00450,1,08,1","06,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-11-15T21:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0246,1","+0237,1","10117,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-16T00:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0250,1","+0238,1","10137,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-11-16T03:00:00,"110,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0276,1","+0238,1","10145,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-11-16T06:00:00,"160,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0302,1","+0229,1","10113,1","06,1,+00800,1,08,1","06,99,1,06,1,99,9,00800,1,99,9,99,9"
2018-11-16T09:00:00,"090,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0300,1","+0231,1","10097,1","01,1,+00800,1,08,1","02,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-16T12:00:00,"140,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0277,1","+0226,1","10115,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-16T15:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0260,1","+0231,1","10136,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-11-23T00:00:00,"360,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0165,1","+0111,1","10233,1","02,1,+01250,1,06,1","06,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-23T03:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0207,1","+0118,1","10244,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-11-23T06:00:00,"230,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0227,1","+0126,1","10205,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-23T09:00:00,"050,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0237,1","+0118,1","10180,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-23T12:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0196,1","+0146,1","10183,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-23T15:00:00,"050,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0185,1","+0164,1","10182,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-23T18:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0177,1","+0161,1","10170,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-23T21:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0165,1","+0161,1","10170,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-11-24T00:00:00,"360,1,N,0000,1","01250,1,C,9","004000,1,9,9","+0177,1","+0169,1","10193,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-11-24T03:00:00,"320,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0206,1","+0166,1","10202,1",,"02,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-11-24T06:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0247,1","+0155,1","10173,1","01,1,+00800,1,08,1","04,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-24T09:00:00,"360,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0250,1","+0160,1","10166,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-24T12:00:00,"270,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0220,1","+0178,1","10187,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-11-24T15:00:00,"270,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0207,1","+0180,1","10199,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-11-24T18:00:00,"270,1,N,0010,1","01250,1,9,9","010000,1,9,9","+0202,1","+0177,1","10200,1","03,1,+00800,1,08,1","08,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-11-24T21:00:00,"320,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0202,1","+0176,1","10195,1","03,1,+00800,1,08,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-11-25T00:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0195,1","+0181,1","10202,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-11-25T03:00:00,"360,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0237,1","+0149,1","10211,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-25T06:00:00,"340,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0260,1","+0159,1","10174,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-11-25T09:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0257,1","+0160,1","10159,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-11-25T12:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0215,1","+0171,1","10172,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-25T15:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0200,1","+0187,1","10182,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-25T18:00:00,"090,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0200,1","+0189,1","10182,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-25T21:00:00,"140,1,N,0010,1","01250,1,9,9","004000,1,9,9","+0200,1","+0193,1","10182,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-11-26T00:00:00,"320,1,N,0020,1","01250,1,C,9","004000,1,9,9","+0201,1","+0188,1","10199,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-11-26T03:00:00,"360,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0240,1","+0153,1","10215,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-26T06:00:00,"050,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0257,1","+0138,1","10183,1","01,1,+00800,1,08,1","01,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-26T09:00:00,"160,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0260,1","+0139,1","10171,1","05,1,+00800,1,08,1","05,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-11-26T12:00:00,"140,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0220,1","+0156,1","10183,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-26T15:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0207,1","+0169,1","10198,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-26T18:00:00,"140,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0186,1","+0176,1","10192,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-11-26T21:00:00,"360,1,N,0000,1","22000,1,9,9","004000,1,9,9","+0175,1","+0170,1","10185,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-27T00:00:00,"320,1,N,0010,1","22000,1,9,9","004000,1,9,9","+0170,1","+0166,1","10199,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-27T03:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0231,1","+0148,1","10212,1","02,1,+02750,1,03,1","03,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-11-27T06:00:00,"360,1,N,0000,1","02750,1,C,9","010000,1,9,9","+0255,1","+0145,1","10183,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-27T09:00:00,"270,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0257,1","+0139,1","10169,1","01,1,+00800,1,08,1","03,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-11-27T12:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0225,1","+0159,1","10183,1",,"02,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-11-27T15:00:00,"160,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0207,1","+0179,1","10197,1",,"02,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-11-27T18:00:00,"110,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0205,1","+0181,1","10196,1",,"02,99,1,02,1,99,9,02750,1,99,9,99,9"
2018-11-27T21:00:00,"140,1,N,0020,1","22000,1,9,9","004000,1,9,9","+0185,1","+0170,1","10186,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T00:00:00,"270,1,N,0020,1","22000,1,9,9","004000,1,9,9","+0180,1","+0165,1","10204,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T03:00:00,"270,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0217,1","+0161,1","10213,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T06:00:00,"270,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0250,1","+0150,1","10181,1","02,1,+00450,1,08,1","05,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-28T09:00:00,"360,1,N,0000,1","01250,1,9,9","010000,1,9,9","+0262,1","+0132,1","10171,1","01,1,+00450,1,08,1","05,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-11-28T12:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0216,1","+0155,1","10187,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T15:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0195,1","+0174,1","10200,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T18:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0185,1","+0175,1","10198,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-28T21:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0185,1","+0170,1","10196,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-29T00:00:00,"360,1,N,0000,1","99999,9,9,9","004000,1,9,9","+0182,1","+0172,1","10220,1","04,1,+01250,1,06,1","06,99,1,04,1,99,9,01250,1,99,9,99,9"
2018-11-29T03:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0225,1","+0177,1","10227,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-11-29T06:00:00,"360,1,N,0000,1","00800,1,C,9","010000,1,9,9","+0257,1","+0168,1","10189,1","05,1,+00800,1,08,1","05,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-11-29T09:00:00,"140,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0260,1","+0170,1","10178,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-11-29T12:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0236,1","+0173,1","10191,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-11-29T15:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0222,1","+0193,1","10194,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-11-29T18:00:00,"110,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0225,1","+0195,1","10185,1","04,1,+00450,1,08,1","07,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-11-29T21:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0215,1","+0200,1","10177,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-11-30T00:00:00,"110,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0222,1","+0218,1","10187,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-11-30T03:00:00,"140,1,N,0010,1","00800,1,9,9","010000,1,9,9","+0256,1","+0200,1","10195,1","04,1,+00800,1,08,1","05,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-11-30T06:00:00,"160,1,N,0010,1","00800,1,C,9","010000,1,9,9","+0280,1","+0194,1","10159,1","05,1,+00800,1,08,1","05,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-11-30T09:00:00,"140,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0276,1","+0209,1","10147,1","03,1,+00800,1,08,1","06,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-11-30T12:00:00,"110,1,N,0010,1","01250,1,C,9","010000,1,9,9","+0252,1","+0226,1","10163,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-30T15:00:00,"110,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0240,1","+0229,1","10173,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-11-30T18:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0237,1","+0226,1","10168,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-11-30T21:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0236,1","+0224,1","10155,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-01T00:00:00,"360,1,N,0000,1","00800,1,9,9","002000,1,9,9","+0226,1","+0213,1","10165,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-12-01T03:00:00,"320,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0232,1","+0218,1","10175,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-01T06:00:00,"320,1,N,0020,1","99999,9,9,9","010000,1,9,9","+0272,1","+0230,1","10139,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-12-01T09:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0271,1","+0226,1","10122,1","02,1,+00800,1,09,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-12-01T12:00:00,"090,1,N,0030,1","00450,1,9,9","010000,1,9,9","+0250,1","+0227,1","10139,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-12-01T15:00:00,"090,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0242,1","+0228,1","10149,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-12-01T18:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0237,1","+0229,1","10139,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-12-01T21:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0235,1","+0227,1","10130,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-02T00:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0232,1","+0225,1","10140,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-02T03:00:00,"090,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0267,1","+0229,1","10147,1","01,1,+00800,1,08,1","05,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-12-02T06:00:00,"110,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0292,1","+0217,1","10118,1","03,1,+00800,1,08,1","04,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-12-02T09:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0291,1","+0211,1","10102,1","01,1,+00800,1,08,1","06,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-12-02T12:00:00,"110,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0266,1","+0226,1","10117,1","03,1,+01250,1,06,1","03,99,1,03,1,99,9,01250,1,99,9,99,9"
2018-12-02T15:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0252,1","+0217,1","10130,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-02T18:00:00,"110,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0237,1","+0217,1","10129,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-02T21:00:00,"110,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0230,1","+0219,1","10119,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-03T00:00:00,"110,1,N,0010,1","22000,1,9,9","010000,1,9,9","+0227,1","+0218,1","10140,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-03T03:00:00,"160,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0266,1","+0224,1","10156,1","07,1,+00800,1,08,1","07,99,1,07,1,99,9,00800,1,99,9,99,9"
2018-12-03T06:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0287,1","+0218,1","10125,1","06,1,+00800,1,08,1","06,99,1,06,1,99,9,00800,1,99,9,99,9"
2018-12-03T09:00:00,"140,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0292,1","+0214,1","10111,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-12-03T12:00:00,"090,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0265,1","+0221,1","10134,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-03T15:00:00,"110,1,N,0040,1","22000,1,9,9","010000,1,9,9","+0247,1","+0227,1","10148,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-03T18:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0242,1","+0230,1","10143,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-12-03T21:00:00,"070,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0236,1","+0227,1","10138,1","02,1,+00800,1,08,1","02,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-12-04T00:00:00,"090,1,N,0030,1","01250,1,9,9","004000,1,9,9","+0240,1","+0230,1","10156,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-12-04T03:00:00,"140,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0260,1","+0230,1","10168,1","05,1,+00800,1,08,1","06,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-12-04T06:00:00,"140,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0292,1","+0204,1","10137,1","03,1,+00800,1,08,1","03,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-12-04T09:00:00,"090,1,N,0040,1","02750,1,C,9","010000,1,9,9","+0286,1","+0217,1","10125,1","02,1,+00800,1,08,1","06,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-12-04T12:00:00,"140,1,N,0040,1","00800,1,9,9","010000,1,9,9","+0260,1","+0223,1","10144,1","03,1,+00800,1,08,1","05,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-12-04T15:00:00,"140,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0246,1","+0226,1","10153,1","02,1,+01250,1,06,1","06,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-12-04T18:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0237,1","+0223,1","10140,1","05,1,+01250,1,06,1","05,99,1,05,1,99,9,01250,1,99,9,99,9"
2018-12-04T21:00:00,"090,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0232,1","+0219,1","10134,1",,"03,99,1,03,1,99,9,02750,1,99,9,99,9"
2018-12-05T00:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0232,1","+0218,1","10149,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-12-05T03:00:00,"070,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0257,1","+0219,1","10155,1","04,1,+00450,1,08,1","06,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-12-05T06:00:00,"090,1,N,0030,1","00800,1,9,9","010000,1,9,9","+0287,1","+0205,1","10119,1","01,1,+00450,1,08,1","05,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-12-05T09:00:00,"140,1,N,0040,1","00800,1,C,9","010000,1,9,9","+0290,1","+0205,1","10101,1","02,1,+00450,1,08,1","05,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-12-05T12:00:00,"090,1,N,0030,1","22000,1,9,9","010000,1,9,9","+0255,1","+0206,1","10116,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-12-05T15:00:00,"110,1,N,0040,1","01250,1,9,9","010000,1,9,9","+0246,1","+0219,1","10129,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-12-05T18:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0240,1","+0222,1","10122,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-05T21:00:00,"090,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0236,1","+0219,1","10118,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-12-06T00:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0240,1","+0226,1","10132,1","06,1,+01250,1,06,1","06,99,1,06,1,99,9,01250,1,99,9,99,9"
2018-12-06T03:00:00,"140,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0267,1","+0217,1","10148,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-12-06T06:00:00,"180,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0294,1","+0217,1","10120,1","06,1,+00800,1,08,1","06,99,1,06,1,99,9,00800,1,99,9,99,9"
2018-12-06T18:00:00,"110,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0240,1","+0225,1","10145,1","02,1,+00450,1,08,1","02,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-12-06T21:00:00,"090,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0242,1","+0227,1","10139,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-07T00:00:00,"110,1,N,0030,1","01250,1,C,9","004000,1,9,9","+0242,1","+0227,1","10152,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-07T03:00:00,"090,1,N,0030,1","00800,1,9,9","010000,1,9,9","+0266,1","+0226,1","10168,1","04,1,+00800,1,09,1","07,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-12-07T06:00:00,"020,1,N,0030,1","00800,1,9,9","010000,1,9,9","+0276,1","+0219,1","10147,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-12-07T09:00:00,"070,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0247,1","+0190,1","10139,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-12-07T12:00:00,"070,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0217,1","+0173,1","10163,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-12-07T15:00:00,"050,1,N,0040,1","01250,1,C,9","010000,1,9,9","+0192,1","+0162,1","10185,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-12-07T18:00:00,"050,1,N,0040,1","00450,1,C,9","010000,1,9,9","+0272,1","+0158,1","10188,1","03,1,+00450,1,07,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-12-07T21:00:00,"050,1,N,0040,1","02750,1,C,9","010000,1,9,9","+0160,2","+0153,1","10184,1","06,1,+00450,1,07,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
