,v_2m,d_2m,v_10m,d_10m,v_50m,d_50m,v_850,d_850,v_500,d_500,v_250,d_250
2018-03-21 03:00:00,1.7950246848567541,42.21423162634069,2.6409402376855504,42.27141237574757,4.193125854516804,42.615310304933,3.357690114188348,49.812337806490376,14.807304285616782,267.8657900497187,35.389465954995266,276.6696231686411
2018-03-21 04:00:00,2.046531175199386,40.42885484783055,2.965695715584119,40.50027707663308,4.547355101263952,41.21760428885216,3.5530971493566357,51.256149140878414,15.24547055250739,269.1540821426362,36.62554349975684,277.21085277607176
2018-03-21 05:00:00,1.9045464319458372,42.66499086107302,2.8142394016079337,42.75090096700912,4.748380726895517,44.06233871793861,3.650469522338864,53.093562705005915,15.426198168734725,270.72506045637397,38.04176926702102,277.0191012407417
2018-03-21 06:00:00,2.1652446168974304,44.40790480317664,3.1054202882673128,44.42560368638079,4.863489822199368,47.042785944044155,3.4739503238289475,54.12984184101047,15.746402511296719,271.0307503404332,38.68337257959998,277.7414796023766
2018-03-21 07:00:00,3.313788817753509,51.31472071536735,4.495872551190423,51.3406538916222,5.7524602667480575,53.35268418729183,3.4544720791491788,59.7507034593089,16.40957766950695,269.24951436393064,39.086474168948826,278.61548199424806
2018-03-21 08:00:00,3.4682607666028304,49.0079494980169,4.57395096284766,49.05087972227452,5.4738159210888755,50.689174075274515,3.8896450221589385,61.36999595449116,17.411590413045527,266.58731636607513,39.50275138229116,278.2269185222199
2018-03-21 09:00:00,3.1819778920342436,39.32414243814729,4.09836984433763,39.35527341929791,4.730174183717686,41.17790551337846,3.9498047032787342,53.11984633764609,17.283954778708946,264.7990523859246,40.121133134303136,277.7317276697354
2018-03-21 12:00:00,2.1077790979942015,43.36857435876373,2.6215793002169856,43.1202950321522,3.0000142501464886,45.23086043849773,3.405986103709174,38.149747374115904,14.987070397359696,260.8299210775117,44.4663226869402,278.68463737279455
2018-03-21 13:00:00,1.7246090611579918,53.16163380572115,2.112608728531067,52.913986504071175,2.4464083498524936,54.31756995211864,3.2365947246980196,48.06069069687614,16.403260762451684,261.7514177737919,44.93288248545395,279.9894572105436
2018-03-21 14:00:00,1.3194400885133208,65.09638689675954,1.5851032495714876,65.03205708054362,1.846799679383964,65.30100150594657,3.0514440164343455,58.29759279510721,18.06755434777503,264.3638769839073,44.02547389199463,281.4477555937842
2018-03-21 15:00:00,1.2011303354485006,76.54574363731868,1.444327047693799,76.84579423813238,1.6583524623419503,75.86207803236624,2.9534498766380786,62.658440175389856,18.91396789282812,266.6105356935935,42.65617680339527,282.7587274619571
2018-03-21 16:00:00,1.1408918313235699,84.18150605806957,1.4291270275482009,84.80278296710411,1.6472812901145313,83.83087091006811,3.022626333442301,60.50137251369458,19.1851652245325,267.8339357935731,41.50579051596354,283.5021417430531
2018-03-21 17:00:00,0.7058586551338979,91.36227888658917,1.126677856706494,92.89847659322493,1.6003583713406422,93.76463160697914,3.4797143762503455,53.78915081228821,19.319141793523034,268.44246046905243,40.663715994368374,283.0547100216987
2018-03-21 18:00:00,0.7000421952585273,108.63285024154791,1.1652490783926197,109.44117491641529,1.6749975146516158,109.81997970040814,4.356978088648721,48.31300709101853,19.37556711389016,269.1273759899741,39.794577863958764,281.6055089138558
2018-03-21 19:00:00,0.7531257081281166,121.87868711192635,1.2311677967895982,122.54523550673707,1.7602734756966174,122.96088568635301,5.311486999826057,43.70288057898098,19.190237795754612,269.1010757940381,38.90749195826249,279.31313877886066
2018-03-21 20:00:00,0.7885416358939219,136.34100598202264,1.2962828273585554,136.73708179177063,1.8627969289861845,137.00652049157452,6.240578334012746,41.16425134889992,18.92011131457585,268.8055334142124,38.79805579270308,277.38120742836435
2018-03-21 21:00:00,0.7808988886512581,151.42360873452574,1.2985598944059646,151.43613621420843,1.879948268033953,151.45061409667363,6.961855880298822,41.53200687762644,18.68376314260964,268.68707240971787,39.13094813427547,275.9751650010817
2018-03-21 22:00:00,0.6493371312004766,165.87286708850098,1.0605794054203075,165.88681481608694,1.5231307474548017,165.60617362929986,7.316450099285715,44.34294561455675,18.469062634911037,269.0333138641523,39.44129309825194,274.6233778001997
2018-03-21 23:00:00,0.3860052077813221,183.60853475813144,0.5785773087260718,182.34085596730733,0.7933664318983109,180.64750594500674,7.159807685340386,48.97023485608126,18.1804659813902,270.31167127486117,39.61601400803192,273.94775131968106
2018-03-22 00:00:00,0.1986296974257616,282.9640867238393,0.28020186166859673,295.66911153958347,0.38442361865545566,304.32560835476534,6.643517738801467,53.77612955718815,17.819545895917113,272.51972436486017,39.87205289781259,274.1229418550754
2018-03-22 01:00:00,0.550823857770441,336.88655507537834,0.9898565837935652,340.1890626455904,1.5157704454517362,342.62757866167533,5.987219685675663,55.655562329817144,17.555027095363283,274.848747876268,40.14435293925865,275.4008777341003
2018-03-22 02:00:00,0.7163371033479446,350.5075770848499,1.5350987557951086,350.70182881711435,2.589030596139956,351.7766744675812,5.319782175953847,54.92236550008363,17.4137448325896,277.12193187808555,40.38628506821261,277.39225520859975
2018-03-22 03:00:00,0.8389935531635169,357.0807585999579,1.7912773816042507,356.81190753968264,3.3206701811658146,357.14222495651904,4.77772438219012,53.856669904949165,17.30685829333705,279.67389658937134,40.8698233767061,279.2386829334231
2018-03-22 04:00:00,0.9090676050318525,4.060363633573445,1.8604283645897557,3.876397417994255,3.578799609411259,4.0493013554746256,4.477543418602231,54.74503339973351,17.1966817128097,282.29347270468287,41.521098474718826,280.3481278549268
2018-03-22 05:00:00,0.8972968270042604,9.858194677343661,1.835230908785909,9.727361703365162,3.5004531458592427,9.953971321565461,4.27336640556864,56.07905292068682,17.088374551732947,285.0608996203889,41.666994696177035,279.87848679274464
2018-03-22 06:00:00,1.2710030025185923,14.765058648987605,2.0038678600112334,14.185000369112402,3.246022119471431,13.518291026846384,4.094344942268086,56.56311591200888,17.128755955059113,287.6765286579308,41.06992091838187,278.2846770230492
2018-03-22 07:00:00,1.834707443755681,23.17043320321602,2.3453216441267934,22.93973135786007,2.6626444268136633,25.83914263025585,3.881974446172284,56.55180490474858,17.331250118029484,290.0859058523461,40.308985532160804,276.67577708323415
2018-03-22 08:00:00,2.083698569188099,53.522028939495115,2.6075689548213847,53.49483999477286,2.9287352525265917,55.78621845160666,3.565272447999576,55.77439421695147,17.596061998754294,291.9184848180678,39.68496485649563,275.2288703928223
2018-03-22 09:00:00,2.003769711055165,64.46978592827038,2.4534111238632406,64.5042436242473,2.652058276966877,64.7225455111189,3.0648009316034033,53.596526566051686,17.717845722727922,293.3689483008452,39.298465729669516,273.87536630105853
2018-03-22 10:00:00,1.8971626343224721,62.055593852922016,2.296669599097626,62.0960360583282,2.4617155058343947,61.99946556156654,2.530509011606578,50.958529616601105,17.578036825303638,294.18831650208233,39.26324268857946,273.2179882081824
2018-03-22 11:00:00,1.909930864406314,59.793200844958804,2.3069014392728984,59.817983102188975,2.4679369740601764,59.389540478828444,2.275885354432338,48.92079977202756,17.258208903356117,293.92624761541674,39.62594068487239,273.8054895830286
2018-03-22 12:00:00,1.9199517841758065,61.99631301407854,2.3210449150109373,62.00719286122032,2.4855859265436653,61.2335716308184,2.2306493554195854,49.62981427474458,17.055995204130546,292.5612181967855,40.25298252519394,275.07800961910027
2018-03-22 13:00:00,1.9097917151772468,69.60908402596908,2.32059222922436,69.61223614906206,2.4954502989079574,68.64359856240452,2.2107417249926433,54.786553396686685,17.014710167723166,290.5715145632245,41.03723330778949,275.9217814456017
2018-03-22 14:00:00,1.9137823121098436,81.80198517063144,2.349458769100603,81.81056564916959,2.5481311809084892,80.73188614630115,2.270274885601627,64.66844156684085,17.179686497495435,288.500190185683,41.607043547085645,275.5692902400891
2018-03-22 15:00:00,1.9571851972966778,96.82627935635315,2.4803203486027767,96.89585246951538,2.778850519130608,95.90622279644855,2.4538721498677023,75.61599378838403,17.467565048036263,287.246681333792,42.09496474032085,274.42265881252
2018-03-22 16:00:00,1.686397838087635,114.25853040589837,2.372209952846596,114.55843858678317,3.18040651245179,114.57603293982363,2.44998110639008,82.81089145134159,17.54930413681273,287.10002563258286,42.43922836343882,272.9960990458785
2018-03-22 17:00:00,1.2061209414277672,131.5960457510876,2.2588349484849863,132.07200861387275,4.11057020603297,132.45875638131955,2.304440708035553,81.95097604633185,17.408986197939647,287.57533170067745,42.43060492636121,272.20597270302073
2018-03-22 18:00:00,1.4063265737656314,144.96154914379522,2.8222195781899746,144.7966003915414,5.446582214198942,145.03645963802438,2.3475879841462235,77.03692314235283,17.1869452461896,288.15436534184573,42.089027780279835,272.0493689697462
2018-03-22 19:00:00,1.718076271216444,151.79074598024135,3.102002168228475,151.90241371800022,6.168517524246591,152.03840681090517,2.541612014572326,75.94801668833755,16.779758038460066,288.4264187442568,41.49565688887659,272.33248324187883
2018-03-22 20:00:00,1.7549914247384115,156.72059977293162,3.032077397550143,156.92040253129596,6.1491315894807865,157.04533282485863,2.8396879978716068,82.10516394860116,16.309080871897656,288.61480469141463,40.705543828415486,273.0357800618148
2018-03-22 21:00:00,1.562261554104514,162.47342854006695,2.718369180747225,162.62276630901997,5.654419731307546,162.77690152189334,3.179162566875128,95.40790932584389,15.935771557770806,288.413918262627,39.888751206252124,273.50377771242376
2018-03-22 22:00:00,1.2379323896061556,169.6721701091269,2.3218511235672317,169.84081586308926,4.791827690830774,169.65689154836542,3.466932837669146,106.42264418235297,15.82894220154474,287.8250041643276,39.23814760542348,273.27692610744725
2018-03-22 23:00:00,0.9447794116473369,175.47397118446153,1.962971183216839,175.2551265635241,3.7838027361407236,175.16475002607504,3.663046569271611,111.21798196224543,15.893801551755326,287.1681866043646,39.12229986380848,273.19025090956256
2018-03-23 00:00:00,0.753767956139174,179.51723941756552,1.6305248328401758,179.50751622234623,2.9123841029917346,179.62372596460037,3.7537900208447303,113.43824771616852,15.978063971640367,286.5636288442498,39.46813617550375,273.8599670409688
2018-03-23 01:00:00,0.6108513932577245,184.17968754854058,1.2937003935132507,184.61545163657757,2.149560033641726,184.8229514327204,3.7765668781215833,114.784962149913,16.215024716690053,286.19871883944893,39.72436239861754,274.8490380242189
2018-03-23 02:00:00,0.49715549975640194,189.10717076980478,0.9676107457474017,188.72854512322698,1.505584882564753,188.47781203061908,3.7481569553932927,117.07652521909279,16.584360154207786,286.09975732984117,39.78888775830178,275.8592588867823
2018-03-23 03:00:00,0.39330097062187236,194.62961052100064,0.6692139078618695,191.85872131088712,0.9827363005447294,190.5479737701041,3.642157187792888,121.33887567254811,16.812347693802494,286.06108608415826,39.71722529166266,276.6642260008317
2018-03-23 04:00:00,0.2706921732970338,202.65169025545373,0.41021711788002596,196.77013178363404,0.5740820186844783,193.61774444655168,3.4782509470916385,128.458737657595,16.580414336776418,285.8286955406752,39.441126838679814,277.0634701085014
2018-03-23 05:00:00,0.12699467174533194,226.23330137171087,0.13769712345801927,210.9774534798757,0.16380481536380334,197.17299338095427,3.31050518096333,137.47638441608748,16.121909444805112,284.8065391693385,39.08006438273502,277.0429910095207
2018-03-23 06:00:00,0.11934335204719405,3.492305483227952,0.17270284570240838,11.578222856077076,0.20476807995831778,24.92773884416212,3.2102608938025035,146.94524831438042,15.671664310575155,282.893959330083,38.740499016583385,276.63148489947866
2018-03-23 07:00:00,0.6130221798670094,111.97163131720222,0.7750850792263024,112.18649195026856,1.0406393023332388,120.46142038346935,3.292819300602803,154.93913110907238,15.488120881491062,280.3006082757465,38.46607522355838,276.2491637359708
2018-03-23 08:00:00,1.5015393851256014,131.47397065664313,1.8557251659146323,131.41136667403595,2.191022292287383,134.2463657062737,3.5887717829634487,161.24655685625163,15.550923944577924,277.224834869244,38.304799552338935,275.84015312945064
2018-03-23 09:00:00,2.024737010418274,135.47798553138307,2.5029232655878926,135.42944864577413,2.815679793264937,137.73582531985846,4.059775959737885,165.83037274227934,15.796962018878997,273.76314843037017,38.21699415832905,275.33734465286886
2018-03-23 10:00:00,2.3500913707846443,133.37963450857535,2.908062550342685,133.3390650134881,3.241258662191439,135.87879194080256,4.5313516459662555,168.97967771755455,16.07946536328184,271.08469421077285,38.382066816158414,274.9837617441757
2018-03-23 11:00:00,2.7167120274895975,132.41426990065375,3.3778975632081933,132.3936126879552,3.7475530957301437,134.9958810661625,4.928423954083206,170.18564034948724,16.448769883715695,269.48561173593373,38.83608605502792,274.80198193275635
2018-03-23 12:00:00,3.0412528698068253,135.53279416732767,3.816793379081451,135.51843052626594,4.245949663631472,138.04011481689116,5.2927286817498755,169.1940219159154,17.028220376391896,268.6341182313169,39.22274518048624,274.56074374493255
2018-03-23 13:00:00,3.153437449984689,138.8797246355429,3.9888550796458597,138.8603382021347,4.452829836160142,141.48578238828475,5.3519656832204,169.92253681215254,17.615356439887172,267.88427176696484,39.53068196223679,274.3432457985001
2018-03-23 14:00:00,3.123805030302392,138.00757305839934,3.9948966717058214,137.97625021854526,4.4595164205915605,140.62033387705085,5.054895829086707,171.6281199069931,18.17742209611726,267.16583257837783,39.7343512319759,274.31214385571263
2018-03-23 15:00:00,3.2148565541836605,136.47375930673604,4.238973307548893,136.45163490392758,4.880375047117527,138.55030022369465,5.068322981264494,173.70719964048925,18.6607440798376,267.50287454478877,39.73574804347361,274.42309376482547
2018-03-23 16:00:00,3.1451154206744416,135.36119962102137,4.376620158763774,135.34589057422244,5.564792684430627,136.25379404151124,5.309225329457656,181.24880107440345,18.927898444198433,268.3964543640769,39.43959530141041,274.565153524043
2018-03-23 17:00:00,2.3587202978719817,132.23128330280528,3.590806729792359,132.20959180247098,6.395942787721623,132.46073869981922,5.3834621274363785,192.48108291204315,19.02148601596295,269.1459745389911,38.91532556888923,275.30511096750763
2018-03-23 18:00:00,2.505915064563021,131.72284667470515,3.9119742093759373,131.6690198198712,7.427125108269207,131.83914558650537,5.216947324860977,201.99803649871274,19.123534801405352,269.9337047528502,38.33618984108628,276.7436887287549
2018-03-23 19:00:00,2.7687180483877443,133.74556900789466,4.157499591606786,133.71958113218406,7.131604536987801,133.77133956185085,5.100268631707318,209.06211958694513,19.26111326533271,270.6090688376735,37.801243223685795,278.46539500201027
2018-03-23 20:00:00,2.4582766427593943,138.37693478273187,3.6751318348375395,138.351649024159,6.279135006161438,138.41492552164883,5.0844306601228135,209.78905924808572,19.330347514553882,271.7126873056364,37.54950970952371,279.5061069168918
2018-03-23 21:00:00,1.9201988755274935,145.04255378491843,2.9387206771683014,144.99763253711296,5.380714634122813,144.97999593821586,5.161253811799544,206.01285883463487,19.388359321138058,273.3212297509323,37.63730877496138,279.0894285781965
2018-03-23 22:00:00,1.3583978941873107,150.89742013709997,2.2726272997667722,150.92403094758893,4.630408139257624,151.07718072068616,5.342947156405275,202.31340957557097,19.47479390656632,274.80544881811744,37.66834609259689,277.2012126931789
2018-03-23 23:00:00,1.0144180021515556,154.34393346521858,1.9632465718245913,154.48526885249947,3.9608455824858657,154.59420663695548,5.5621913082146515,199.64837711486365,19.655097232303508,276.1747078372623,37.60054727907535,274.37382646932576
2018-03-24 00:00:00,0.8477207416640999,152.85035984577894,1.8309406348736188,153.14334854882273,3.376687599948461,153.0931991020368,5.828392231081056,197.62506468693533,20.008949006814493,277.24681022352706,37.373176897315005,272.1860475933156
2018-03-24 01:00:00,0.7767880288301693,146.2533005057878,1.6918034394337396,146.48602472048051,2.9011408168428816,146.2968549498615,6.115092061036141,197.0341804652673,20.59147151161267,277.6065519830089,37.28032481067803,271.2267534962043
2018-03-24 02:00:00,0.7514570128705966,137.02108171808229,1.5432039088313896,136.86001773948232,2.5215048502216373,136.3518794927484,6.3452524943465205,198.4330516655936,21.300200423501227,277.3577654770536,37.39798898279569,271.7209738812862
2018-03-24 03:00:00,0.7410814047067907,125.5550384848145,1.419809372329585,124.91375983065551,2.2498075373578956,124.08205220534518,6.511215702108574,201.06150979509977,21.753191310111674,276.78772443432683,37.175039813126,273.48550065821814
2018-03-24 04:00:00,0.7373081449145441,114.79457652230656,1.3525919254918524,113.84709365632207,2.1153862731314663,112.88933836546914,6.584423529622372,203.2188489989415,21.315866171099646,276.05168698477206,36.54437629340666,275.81448790769366
2018-03-24 05:00:00,0.7532135403411109,108.62593010870593,1.3707313362199756,107.78500695542951,2.1437116907995373,106.94424688858982,6.612750280697417,204.85034334037994,20.516447558129308,275.37337048338406,35.676099337320565,278.4156408770385
2018-03-24 06:00:00,0.9910303436729839,106.65787052483515,1.539589536325391,106.81286854436831,2.171302528040238,106.88334018108955,6.634951395066421,206.7319537970314,20.09325946948934,275.002896301043,34.75055981589104,278.35533841830545
2018-03-24 07:00:00,1.6349011276689518,136.332509423333,2.0562698423524597,136.20733981341183,2.431279507097549,143.47872962715883,6.605158147085347,209.0553070236457,19.95348555646375,274.543909808297,34.406052717407505,275.38946875567007
2018-03-24 08:00:00,2.380491092755695,161.89424989010865,2.999199454256794,161.86148107433894,3.539474005268185,164.80118565513663,6.4038804017377915,212.53043609479022,20.017874117398993,273.9569140186241,34.23153135242455,273.6339403372094
2018-03-24 09:00:00,2.9465221707622917,165.97983373041168,3.7235621935142116,165.96718062571188,4.313664547701768,168.22369502810298,6.093583155133226,215.42199603641404,20.324861907960496,273.6099277556333,33.953683655211705,273.00873520355424
2018-03-24 10:00:00,3.197030409949806,164.28793836232933,4.064731637913574,164.25411077834627,4.657259709356958,166.77984430680817,5.701993639780055,217.49194256161343,21.00856298604683,273.2559738713958,33.89238426465694,272.8142015765669
2018-03-24 11:00:00,3.330193710662183,162.27874204948387,4.244322548938693,162.25029366999456,4.831749224546234,165.0569335305288,5.425821307655022,217.28428714839941,21.816733786439567,273.2218658852645,34.17869353762531,272.8740003694122
2018-03-24 12:00:00,3.4543916890701336,160.80886415368252,4.4209126371925915,160.8076495126836,5.006365924599452,163.93190230100134,5.314509742476803,212.39399732830393,22.384527814564915,273.82719760559274,34.51320461608942,273.41968974205815
2018-03-24 13:00:00,3.550893440259954,158.42491788618779,4.5955962437050815,158.46155934405328,5.205783626591161,161.51011873657598,5.331312913164041,208.31842164956578,22.78590410927875,275.06455284244174,34.96792344057789,274.35406222504974
2018-03-24 14:00:00,3.7189078219337315,155.67366491522017,4.92547281609606,155.69616822019378,5.670767414616764,158.21776821006202,5.421608251985557,207.9505325183386,23.318396755366802,276.5384728647548,35.477997189830155,275.5769968287875
2018-03-24 15:00:00,3.9345442689445855,153.74164805743007,5.345072146026188,153.74470467704504,6.382805177520849,155.56188417367426,5.568841583770932,211.5402003125704,23.558772911878552,276.8728763249807,35.60870903968082,277.3436417618251
2018-03-24 16:00:00,3.6763107339417282,150.83080422190577,5.159157201317069,150.80797247125636,6.637124795437363,151.5314892074971,5.635931757074619,218.4991698091048,22.885851000363196,276.46952996158586,35.243600993013,277.9200859654401
2018-03-24 17:00:00,2.6104619812087093,145.79397549345282,3.9010202445956224,145.64140991950092,6.590756308657053,145.72865411443368,5.719476085825883,229.12251412242037,21.676269623120955,276.65208910286105,35.298943067001694,276.7518906141802
2018-03-24 18:00:00,2.2439032221347603,142.6228366635246,3.5005316431899716,142.47015830376668,6.757733569316532,142.73948101545994,5.684210620984954,238.56465389712486,20.60617542293088,278.16053885240433,35.75554482774231,276.5606713474608
2018-03-24 19:00:00,2.133864986275629,139.26607804208186,3.3025869098778085,139.21334453275563,6.32344962994883,139.60420641672553,5.283988624977617,243.49151306265074,20.11236235163239,281.3074608182158,36.077386174595375,277.4609289724965
2018-03-24 20:00:00,1.706098400891449,133.69470584001556,2.7158251419438275,133.75833457995122,5.419528110805612,134.29898411385915,4.6766958056502475,245.40378804728076,19.791351655856992,284.9666167310728,36.13999206375366,278.47010256838564
2018-03-24 21:00:00,1.387072303294886,127.23475400023867,2.302837564520129,127.34318014267407,4.693175674873645,127.83504278644162,4.0394692647788,245.59560692711096,19.482377732497774,287.6999693268226,36.04192442115159,278.8133803013325
2018-03-24 22:00:00,1.329546312058309,125.4710465514853,2.184458354779054,125.50123963716706,4.381135976152406,125.68513098972514,3.430377693251392,241.49145600418206,19.42158527037142,289.71101057849853,36.009553744594825,278.3744770035389
2018-03-24 23:00:00,1.2855349941585603,125.56278700943128,2.091031992926794,125.60146408804587,4.216016386651632,126.11070305094387,3.064986422325962,234.75463919002402,19.295600327984744,291.0889736345825,35.98359549563507,277.88982035659876
2018-03-25 00:00:00,1.2957690119784815,129.54870030454626,2.0940923621100622,129.57845578301806,4.252133884118195,130.4708608826952,3.03157327411416,229.4103398953637,19.0269226393333,291.6263268869744,35.86907012305443,277.5523827847055
2018-03-25 01:00:00,1.4371305312034985,135.99293604386125,2.2828194893485927,135.99988020145042,4.635086867594214,136.95193130219954,3.2852092800688517,224.27424114573432,18.712585977368548,291.69297767361445,35.62680275656755,277.51809666161205
2018-03-25 02:00:00,1.4809475658759201,140.3156715109364,2.344758299478857,140.34714161746243,4.737013148459765,140.94434169498567,3.4804680481850787,219.9034259697201,18.304893277019797,292.03306062307456,35.43543175771907,277.6393217827616
2018-03-25 03:00:00,1.4710291036011387,142.48942814004255,2.3418901292367074,142.53695916169067,4.763828464233813,142.99097622408073,3.589200211648946,216.51624451730606,17.845561341952184,292.7384569096947,35.19300224853004,277.77453889565373
2018-03-25 04:00:00,1.411070368969489,142.64724114783456,2.2783258528661876,142.72790499758474,4.725039852219026,143.06287828297883,3.5674463114604165,212.9859024168748,17.54042177429839,293.33150072107503,34.69406674918198,278.06321801419176
2018-03-25 05:00:00,1.3205651323914147,141.6452188168263,2.1880599504342495,141.83402769987683,4.660467711311414,142.2468026394017,3.4977943554231,209.7390918064698,17.358627314065664,293.1788414909855,34.22033272617478,279.2152919694911
2018-03-25 06:00:00,2.0114767082042113,142.34236039921487,2.930629043730532,142.37782116024485,4.530126161755685,142.71757029496325,3.4371083997736123,208.93867312256066,17.289107704001147,292.34099833732637,34.053505440482056,281.7092832529781
2018-03-25 07:00:00,2.570798278244024,142.1577972752153,3.4247171909132645,142.16432568852204,4.042172532982635,142.67926776845061,3.400059448450844,206.9990961972099,17.304989803486677,290.9790153903915,34.02635148897889,284.30620157016364
2018-03-25 08:00:00,2.896314670195571,143.16411051192756,3.7754848131841348,143.16482202347257,4.446945968926135,144.54326123770431,3.4836398649745637,206.44343743895374,17.483816497923158,288.76911255847335,34.41948879809629,285.4109094335496
2018-03-25 09:00:00,3.148792859121039,146.82086843769017,4.0671581808581045,146.82025498329318,4.682206895000664,148.38826158435032,3.5239993764030606,208.97038375376138,18.02488428152961,286.0769911710503,34.64936651499245,285.20519730195826
2018-03-25 10:00:00,3.1407813672044607,149.55542626472626,4.018197899725945,149.54659378623603,4.556580583329966,151.34537141819283,3.5416557899025087,210.40832801369612,18.66304641834222,284.00025607126054,35.15493478309462,286.2146674883172
2018-03-25 11:00:00,3.0941278630761095,151.39016088924188,3.939883235104077,151.37433042959123,4.436145432216866,153.538959585747,3.6347957208557857,209.8712397575494,19.108585823061123,283.673841456849,35.71442145078636,287.1414796011503
2018-03-25 12:00:00,3.033756824909083,151.92578509875798,3.8377396024019346,151.90205376541718,4.281675577073901,154.65571115035135,3.693191338474978,205.30755125133388,19.135038974427033,284.98293003265184,35.90732176038998,286.58288380428854
2018-03-25 13:00:00,2.890597294042828,149.74280150776158,3.659842058188134,149.71348973947238,4.061067046160293,152.81075167690094,3.617158433039179,200.32165627717018,18.80635814829402,286.87179529066907,36.70899452150056,285.71556621007113
2018-03-25 14:00:00,2.8143143649702265,146.2039845508593,3.6012142397369526,146.2134872263203,4.001922656511084,149.07141669149863,3.4153855412078844,195.32921487469235,18.28912766779184,288.7162104890814,37.68308491196368,286.8069157757393
2018-03-25 15:00:00,2.8306015734280834,143.03194978789455,3.722124823862811,143.0352186328343,4.247633811248545,144.98864471895703,3.263879072826175,197.90458918482904,17.6335069222374,290.55798876368783,37.43849811750151,289.2704836484095
2018-03-25 16:00:00,2.6845430193466466,140.00694794099454,3.709799029955224,140.02407339358317,4.643500826831454,141.17070240416518,3.069713732701712,205.5227364733036,16.816921235132856,292.43515388576077,36.27418502531448,292.1429010740676
2018-03-25 17:00:00,1.7179632196528365,136.49651217990777,2.675230373891004,136.50440119352544,4.954086985946831,137.0483106257004,2.647202181352086,214.44686549475966,16.216775361561186,293.88951568961335,35.1613167552141,294.0797179811816
2018-03-25 18:00:00,1.4184364006318386,136.0773888520014,2.5164999305726456,135.95256551189914,5.35020060768754,136.49622586748848,2.032388692759065,221.62689160101158,15.791875891261821,294.4913934810222,34.20196737127062,294.3043844759567
2018-03-25 19:00:00,1.4680220955428227,138.14153982070695,2.5398653969513205,138.02422439465147,5.394302411101329,138.44187710308938,1.4058726966119124,222.4147694294938,15.509445694440755,294.21093298897483,33.201698270596054,293.84108691848354
2018-03-25 20:00:00,1.4132961821659462,140.67917599065237,2.4423618832618765,140.51394413974546,5.17847980251263,140.8832377420343,0.9098791932097017,207.4574345761645,15.481859267613695,293.58413979610634,32.268633807296446,293.1980107960014
2018-03-25 21:00:00,1.2692866597815335,143.7321420838205,2.252040913119797,143.3579894704123,4.74458688788018,143.76200412608586,0.8227816210219139,175.64013925749322,15.60112512075411,293.1960602616292,31.777440120798463,292.76468306443144
2018-03-25 22:00:00,1.0845337029129072,147.19058899960027,2.0265423413034576,146.5847058627648,4.171810314088133,147.08456659754086,0.830727417267013,155.25469665267275,15.812543310835135,293.2115531615158,31.694857822883588,292.6480058988699
2018-03-25 23:00:00,0.8828744638300637,150.47858206819433,1.7764149062796797,149.98820783033224,3.4833911829687723,150.73471413449494,0.7344871433812661,138.7717357760785,16.10284150562021,293.55119358089564,31.724629778072323,292.9806885980937
2018-03-26 00:00:00,0.733053058611771,151.13428895938046,1.5432395435741175,151.56985546219124,2.8089663323240774,152.25682695597544,0.6863158143115935,116.44277369843745,16.441466325301814,293.80702462712975,31.673704910950295,293.4410059360541
2018-03-26 01:00:00,0.6231135175484468,147.541977815677,1.2994117514943637,149.26824535120954,2.1993418923724004,149.7895774469205,0.769924248607123,91.74792473409437,16.74315015556335,294.4772079187687,31.49377254431263,292.92492353575653
2018-03-26 02:00:00,0.5487088893084437,141.160034773323,1.0752312482383228,142.72043678038781,1.7224877479779355,143.02963688974654,0.9483118316242185,75.47057464029207,16.810631803811688,295.671565952904,31.46761312232263,292.25604613320877
2018-03-26 03:00:00,0.5108079369832278,130.97888125356303,0.9462462327223132,131.23720450669535,1.471462235101323,131.11609523795198,1.2065769014686176,65.96051702408464,16.51576917002381,296.73713402835665,31.728870778339935,292.61564564274045
2018-03-26 04:00:00,0.5411892283075665,124.50856840774003,1.0131994849294041,123.92225051279055,1.5854620512460746,123.47460188513932,1.4389889733685142,67.16988162364291,16.074854341452873,297.95782622554304,31.882088121699073,293.3113579583752
2018-03-26 05:00:00,0.6040332129223739,125.8532433183328,1.1805584681484353,125.45205523403799,1.8861790606202633,124.93574683027174,1.6028564510734928,76.00604988205689,15.61125878521351,299.8275792316707,31.74283936404324,293.60792445420896
2018-03-26 06:00:00,0.9168577609722798,131.46142354234195,1.43104724917532,131.02645260036667,2.0888295111208217,130.15564257808896,1.7135840608977317,86.58522805880352,15.181836791665624,301.98414188895254,31.675825639025167,294.0412123452494
2018-03-26 07:00:00,1.6328826149726992,134.7925259514239,2.079574673096078,134.84253474230908,2.434172479108408,134.71686036769358,1.844092423544601,97.46764276065295,14.972198928997036,304.0344172169056,32.115901443834865,294.4984662444134
2018-03-26 08:00:00,2.1273705598181647,135.02946721110425,2.680548304762078,135.05983545633217,3.054616308722681,135.3715124073702,2.0311097663772926,107.44491664783416,15.151611620857562,305.5244329409288,32.44600471783552,294.59650892191985
2018-03-26 09:00:00,2.42798242452089,135.7130140162459,3.0354075889874332,135.72912458313715,3.381727299688702,136.4801771899776,2.089582798521413,119.75749253752623,15.599233683988453,306.0952558208216,32.264115091375004,293.0457720075942
