Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2018-01-10 08:00 AM,2018,01,10,08,44.8,124,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 09:00 AM,2018,01,10,09,40.6,114,Unhealthy for Sensitive Groups,36.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 10:00 AM,2018,01,10,10,43.1,120,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 11:00 AM,2018,01,10,11,39.9,112,Unhealthy for Sensitive Groups,36.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 12:00 PM,2018,01,10,12,33.9,97,Moderate,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 01:00 PM,2018,01,10,13,29.9,88,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 02:00 PM,2018,01,10,14,28.0,84,Moderate,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 03:00 PM,2018,01,10,15,28.9,86,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 04:00 PM,2018,01,10,16,28.2,85,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 05:00 PM,2018,01,10,17,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 06:00 PM,2018,01,10,18,30.4,89,Moderate,32.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 07:00 PM,2018,01,10,19,33.9,97,Moderate,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 08:00 PM,2018,01,10,20,37.0,105,Unhealthy for Sensitive Groups,41.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 09:00 PM,2018,01,10,21,44.0,122,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 10:00 PM,2018,01,10,22,44.0,122,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-10 11:00 PM,2018,01,10,23,43.5,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 12:00 AM,2018,01,11,00,45.3,125,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 01:00 AM,2018,01,11,01,76.2,162,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 02:00 AM,2018,01,11,02,63.9,155,Unhealthy,51.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 03:00 AM,2018,01,11,03,52.8,144,Unhealthy for Sensitive Groups,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 04:00 AM,2018,01,11,04,44.9,124,Unhealthy for Sensitive Groups,36.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 05:00 AM,2018,01,11,05,40.0,112,Unhealthy for Sensitive Groups,35.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 06:00 AM,2018,01,11,06,41.2,115,Unhealthy for Sensitive Groups,42.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 07:00 AM,2018,01,11,07,47.0,129,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 08:00 AM,2018,01,11,08,62.1,154,Unhealthy,77.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 09:00 AM,2018,01,11,09,74.7,161,Unhealthy,87.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 10:00 AM,2018,01,11,10,85.5,166,Unhealthy,96.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 11:00 AM,2018,01,11,11,81.2,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 12:00 PM,2018,01,11,12,64.8,156,Unhealthy,48.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 01:00 PM,2018,01,11,13,47.3,130,Unhealthy for Sensitive Groups,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 02:00 PM,2018,01,11,14,37.6,106,Unhealthy for Sensitive Groups,27.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 03:00 PM,2018,01,11,15,31.3,91,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 04:00 PM,2018,01,11,16,29.7,88,Moderate,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 05:00 PM,2018,01,11,17,30.8,90,Moderate,31.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 06:00 PM,2018,01,11,18,30.8,90,Moderate,30.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 07:00 PM,2018,01,11,19,41.9,117,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 08:00 PM,2018,01,11,20,48.6,133,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 09:00 PM,2018,01,11,21,55.7,151,Unhealthy,62.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 10:00 PM,2018,01,11,22,57.9,152,Unhealthy,60.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-11 11:00 PM,2018,01,11,23,61.6,154,Unhealthy,65.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 12:00 AM,2018,01,12,00,68.8,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 01:00 AM,2018,01,12,01,87.1,167,Unhealthy,105.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 02:00 AM,2018,01,12,02,86.8,167,Unhealthy,86.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 03:00 AM,2018,01,12,03,81.5,164,Unhealthy,76.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 04:00 AM,2018,01,12,04,82.0,165,Unhealthy,82.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 05:00 AM,2018,01,12,05,75.2,161,Unhealthy,68.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 06:00 AM,2018,01,12,06,64.9,156,Unhealthy,54.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 07:00 AM,2018,01,12,07,64.8,156,Unhealthy,64.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 08:00 AM,2018,01,12,08,56.5,152,Unhealthy,48.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 09:00 AM,2018,01,12,09,58.2,152,Unhealthy,59.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 10:00 AM,2018,01,12,10,58.5,153,Unhealthy,58.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 11:00 AM,2018,01,12,11,55.6,151,Unhealthy,52.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 12:00 PM,2018,01,12,12,49.7,136,Unhealthy for Sensitive Groups,43.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 01:00 PM,2018,01,12,13,44.8,124,Unhealthy for Sensitive Groups,39.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 02:00 PM,2018,01,12,14,41.7,116,Unhealthy for Sensitive Groups,38.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 03:00 PM,2018,01,12,15,35.9,102,Unhealthy for Sensitive Groups,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 04:00 PM,2018,01,12,16,34.9,99,Moderate,33.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 05:00 PM,2018,01,12,17,33.9,97,Moderate,32.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 06:00 PM,2018,01,12,18,33.3,96,Moderate,32.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 07:00 PM,2018,01,12,19,43.5,121,Unhealthy for Sensitive Groups,53.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 08:00 PM,2018,01,12,20,62.1,154,Unhealthy,80.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 09:00 PM,2018,01,12,21,81.2,164,Unhealthy,100.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 10:00 PM,2018,01,12,22,95.4,172,Unhealthy,109.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-12 11:00 PM,2018,01,12,23,98.9,173,Unhealthy,102.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 12:00 AM,2018,01,13,00,107.6,178,Unhealthy,116.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 01:00 AM,2018,01,13,01,115.6,182,Unhealthy,123.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 02:00 AM,2018,01,13,02,115.5,182,Unhealthy,115.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 03:00 AM,2018,01,13,03,107.7,178,Unhealthy,99.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 04:00 AM,2018,01,13,04,103.1,176,Unhealthy,98.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 05:00 AM,2018,01,13,05,124.4,187,Unhealthy,145.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 06:00 AM,2018,01,13,06,144.7,197,Unhealthy,164.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 07:00 AM,2018,01,13,07,154.9,205,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 08:00 AM,2018,01,13,08,172.1,222,Very Unhealthy,191.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 09:00 AM,2018,01,13,09,128.4,189,Unhealthy,83.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 10:00 AM,2018,01,13,10,102.3,175,Unhealthy,76.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 11:00 AM,2018,01,13,11,78.0,163,Unhealthy,53.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 12:00 PM,2018,01,13,12,57.9,152,Unhealthy,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 01:00 PM,2018,01,13,13,57.9,152,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2018-01-13 02:00 PM,2018,01,13,14,49.3,135,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 03:00 PM,2018,01,13,15,49.1,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 04:00 PM,2018,01,13,16,49.0,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 05:00 PM,2018,01,13,17,49.5,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 06:00 PM,2018,01,13,18,49.9,136,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 07:00 PM,2018,01,13,19,58.5,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 08:00 PM,2018,01,13,20,64.2,155,Unhealthy,69.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 09:00 PM,2018,01,13,21,65.2,156,Unhealthy,66.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 10:00 PM,2018,01,13,22,72.7,160,Unhealthy,80.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-13 11:00 PM,2018,01,13,23,85.9,167,Unhealthy,99.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 12:00 AM,2018,01,14,00,95.3,172,Unhealthy,104.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 01:00 AM,2018,01,14,01,92.2,170,Unhealthy,89.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 02:00 AM,2018,01,14,02,97.5,173,Unhealthy,102.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 03:00 AM,2018,01,14,03,96.4,172,Unhealthy,95.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 04:00 AM,2018,01,14,04,106.3,177,Unhealthy,116.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 05:00 AM,2018,01,14,05,115.2,182,Unhealthy,124.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 06:00 AM,2018,01,14,06,125.0,187,Unhealthy,134.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 07:00 AM,2018,01,14,07,127.0,188,Unhealthy,129.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 08:00 AM,2018,01,14,08,128.8,189,Unhealthy,130.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 09:00 AM,2018,01,14,09,144.7,197,Unhealthy,160.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 10:00 AM,2018,01,14,10,142.6,196,Unhealthy,142.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 11:00 AM,2018,01,14,11,138.7,194,Unhealthy,133.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 12:00 PM,2018,01,14,12,128.9,189,Unhealthy,116.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 01:00 PM,2018,01,14,13,120.8,185,Unhealthy,107.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 02:00 PM,2018,01,14,14,114.8,182,Unhealthy,105.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 03:00 PM,2018,01,14,15,112.2,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 04:00 PM,2018,01,14,16,110.2,179,Unhealthy,106.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 05:00 PM,2018,01,14,17,98.3,173,Unhealthy,87.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 06:00 PM,2018,01,14,18,96.0,172,Unhealthy,93.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 07:00 PM,2018,01,14,19,100.6,174,Unhealthy,106.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 08:00 PM,2018,01,14,20,106.7,177,Unhealthy,114.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 09:00 PM,2018,01,14,21,109.8,179,Unhealthy,116.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 10:00 PM,2018,01,14,22,112.5,180,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-14 11:00 PM,2018,01,14,23,111.7,180,Unhealthy,114.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 12:00 AM,2018,01,15,00,119.2,184,Unhealthy,131.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 01:00 AM,2018,01,15,01,137.3,193,Unhealthy,156.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 02:00 AM,2018,01,15,02,137.6,193,Unhealthy,137.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 03:00 AM,2018,01,15,03,135.5,192,Unhealthy,132.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 04:00 AM,2018,01,15,04,133.5,191,Unhealthy,131.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 05:00 AM,2018,01,15,05,134.9,192,Unhealthy,136.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 06:00 AM,2018,01,15,06,158.9,209,Very Unhealthy,189.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 07:00 AM,2018,01,15,07,179.4,230,Very Unhealthy,204.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 08:00 AM,2018,01,15,08,187.2,237,Very Unhealthy,197.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 09:00 AM,2018,01,15,09,170.8,221,Very Unhealthy,150.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 10:00 AM,2018,01,15,10,164.7,215,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 11:00 AM,2018,01,15,11,163.0,213,Very Unhealthy,158.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 12:00 PM,2018,01,15,12,164.6,215,Very Unhealthy,167.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 01:00 PM,2018,01,15,13,148.6,199,Unhealthy,124.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 02:00 PM,2018,01,15,14,145.7,198,Unhealthy,141.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 03:00 PM,2018,01,15,15,151.4,202,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 04:00 PM,2018,01,15,16,155.6,206,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 05:00 PM,2018,01,15,17,130.7,190,Unhealthy,104.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 06:00 PM,2018,01,15,18,119.1,184,Unhealthy,107.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 07:00 PM,2018,01,15,19,91.9,170,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 08:00 PM,2018,01,15,20,80.4,164,Unhealthy,68.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 09:00 PM,2018,01,15,21,74.0,161,Unhealthy,67.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 10:00 PM,2018,01,15,22,64.4,156,Unhealthy,54.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-15 11:00 PM,2018,01,15,23,54.6,148,Unhealthy for Sensitive Groups,44.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 12:00 AM,2018,01,16,00,48.7,134,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 01:00 AM,2018,01,16,01,43.3,120,Unhealthy for Sensitive Groups,37.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 02:00 AM,2018,01,16,02,36.2,103,Unhealthy for Sensitive Groups,29.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 03:00 AM,2018,01,16,03,38.5,108,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 04:00 AM,2018,01,16,04,35.7,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 05:00 AM,2018,01,16,05,35.9,102,Unhealthy for Sensitive Groups,36.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 06:00 AM,2018,01,16,06,41.6,116,Unhealthy for Sensitive Groups,47.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 07:00 AM,2018,01,16,07,111.5,180,Unhealthy,181.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 08:00 AM,2018,01,16,08,130.7,190,Unhealthy,149.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 09:00 AM,2018,01,16,09,138.1,194,Unhealthy,145.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 10:00 AM,2018,01,16,10,126.5,188,Unhealthy,114.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 11:00 AM,2018,01,16,11,119.0,184,Unhealthy,111.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 12:00 PM,2018,01,16,12,110.0,179,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 01:00 PM,2018,01,16,13,105.7,177,Unhealthy,101.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 02:00 PM,2018,01,16,14,108.3,178,Unhealthy,111.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 03:00 PM,2018,01,16,15,110.7,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 04:00 PM,2018,01,16,16,113.3,181,Unhealthy,115.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 05:00 PM,2018,01,16,17,113.6,181,Unhealthy,114.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 06:00 PM,2018,01,16,18,114.4,181,Unhealthy,115.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 07:00 PM,2018,01,16,19,126.1,187,Unhealthy,150.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 08:00 PM,2018,01,16,20,124.5,187,Unhealthy,121.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 09:00 PM,2018,01,16,21,131.2,190,Unhealthy,144.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 10:00 PM,2018,01,16,22,125.8,187,Unhealthy,114.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-16 11:00 PM,2018,01,16,23,139.2,194,Unhealthy,161.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 12:00 AM,2018,01,17,00,153.4,204,Very Unhealthy,171.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 01:00 AM,2018,01,17,01,156.7,207,Very Unhealthy,167.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 02:00 AM,2018,01,17,02,159.0,209,Very Unhealthy,164.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 03:00 AM,2018,01,17,03,162.4,213,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 04:00 AM,2018,01,17,04,165.1,215,Very Unhealthy,170.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 05:00 AM,2018,01,17,05,159.8,210,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 06:00 AM,2018,01,17,06,156.3,207,Very Unhealthy,149.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 07:00 AM,2018,01,17,07,155.4,206,Very Unhealthy,153.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 08:00 AM,2018,01,17,08,160.0,210,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 09:00 AM,2018,01,17,09,162.8,213,Very Unhealthy,168.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 10:00 AM,2018,01,17,10,160.5,211,Very Unhealthy,150.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 11:00 AM,2018,01,17,11,163.2,214,Very Unhealthy,176.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 12:00 PM,2018,01,17,12,164.0,214,Very Unhealthy,168.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 01:00 PM,2018,01,17,13,164.6,215,Very Unhealthy,167.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 02:00 PM,2018,01,17,14,162.8,213,Very Unhealthy,154.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 03:00 PM,2018,01,17,15,159.5,210,Very Unhealthy,146.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 04:00 PM,2018,01,17,16,145.0,197,Unhealthy,119.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 05:00 PM,2018,01,17,17,130.8,190,Unhealthy,111.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 06:00 PM,2018,01,17,18,103.8,176,Unhealthy,83.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 07:00 PM,2018,01,17,19,91.9,170,Unhealthy,80.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 08:00 PM,2018,01,17,20,86.8,167,Unhealthy,81.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 09:00 PM,2018,01,17,21,79.7,163,Unhealthy,72.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 10:00 PM,2018,01,17,22,71.8,159,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-17 11:00 PM,2018,01,17,23,68.1,158,Unhealthy,64.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-18 12:00 AM,2018,01,18,00,72.2,160,Unhealthy,76.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-01-18 01:00 AM,2018,01,18,01,83.2,165,Unhealthy,94.3,UG/M3,1 Hr,Valid
